Group_Id	Gene_Symbol	Gene_Name	AAU	CTO	NOR	NFZgenbank	PLP	astyanax	austrofundulus	cyprinodon	fundulus	gadus	kryptolebias	medaka	poecilia	spotted_gar	stickleback	takifugu	tetraodon	tilapia	xmac	zebrafish
Group_1011_1	tiam1a	T-cell lymphoma invasion and metastasis 1a [Source:ZFIN%3BAcc:ZDB-GENE-080325-1]	AAU|024049|evm-AAUscf62-processed-gene-1_295-mRNA-1	CTO|020392|evm-CTOv12scf38-processed-gene-1_133-mRNA-1	NOR|031122|SplitChimeric_2_augustus_masked-NORv12scf34706-processed-gene-0_12-mRNA-1	NFZgenbank|012221|rna22628	PLP|003903|evm-PLPv12scf113-processed-gene-0_16-mRNA-1	astyanax|008650|ENSAMXP00000008909_1	austrofundulus|003362|XM_014003242_1	cyprinodon|007686|XM_015379785_1	fundulus|000805|XM_021314168_1	gadus|015214|ENSGMOP00000016837_1	kryptolebias|008424|XM_017418165_2	medaka|004064|ENSORLP00000005549_1	poecilia|021641|ENSPFOP00000017327_2	spotted_gar|009119|ENSLOCP00000011148_1	stickleback|020412|ENSGACP00000027217_1	takifugu|008257|ENSTRUP00000020890_1	tetraodon|003733|ENSTNIP00000012839_1	tilapia|004688|ENSONIP00000005911_1	xmac|017583|ENSXMAP00000017662_1	zebrafish|022438|ENSDARP00000101604_2
Group_1015_0	tbc1d25	TBC1 domain family%2C member 25 [Source:ZFIN%3BAcc:ZDB-GENE-041111-25]	AAU|018218|maker-AAUscf28-pred_gff_Genewise-gene-2_242-mRNA-1	CTO|001657|CTOv12scf45-frag-merged-region25-clust0-mRNA-1	NOR|011299|evm-NORv12scf34559-processed-gene-0_115-mRNA-1	NFZgenbank|015938|rna29533	PLP|022156|augustus_masked-PLPv12scf114-processed-gene-0_159-mRNA-1	astyanax|007667|ENSAMXP00000007882_1	austrofundulus|015798|XM_014024741_1	cyprinodon|019220|XM_015400128_1	fundulus|007937|XM_012857747_2	gadus|008149|ENSGMOP00000008983_1	kryptolebias|019043|XM_017438815_2	medaka|018282|ENSORLP00000024016_1	poecilia|019549|ENSPFOP00000017736_1	spotted_gar|014309|ENSLOCP00000017659_1	stickleback|012822|ENSGACP00000017631_1	takifugu|010418|ENSTRUP00000026579_1	tetraodon|016942|ENSTNIP00000006361_1	tilapia|017980|ENSONIP00000022681_1	xmac|012803|ENSXMAP00000012846_1	zebrafish|006973|ENSDARP00000078040_5
Group_1015_2	tbc1d17	TBC1 domain family member 17	AAU|028137|maker-AAUscf300-augustus-gene-0_100-mRNA-1	CTO|019884|maker-CTOv12scf30-pred_gff_Genewise-gene-3_178-mRNA-1	NOR|009286|evm-NORv12scf34348-processed-gene-0_8-mRNA-1	NFZgenbank|005284|rna9814	PLP|014648|maker-PLPv12scf37-pred_gff_Genewise-gene-0_231-mRNA-1	astyanax|018030|ENSAMXP00000018584_1	austrofundulus|021321|XM_014033455_1	cyprinodon|001495|XM_015393341_1	fundulus|003990|XM_012851941_2	gadus|007033|ENSGMOP00000007760_1	kryptolebias|009052|XM_017419303_2	medaka|001653|ENSORLP00000002272_1	poecilia|006828|ENSPFOP00000011568_1	spotted_gar|000794|ENSLOCP00000000889_1	stickleback|012251|ENSGACP00000016853_1	takifugu|000417|ENSTRUP00000000994_1	tetraodon|012938|ENSTNIP00000008907_1	tilapia|009765|ENSONIP00000012281_1	xmac|014137|ENSXMAP00000014224_1	zebrafish|016682|ENSDARP00000020784_7
Group_1016_1	tcea1	transcription elongation factor A1%2C transcript variant X1	AAU|018345|maker-AAUscf142-augustus-gene-0_131-mRNA-1	CTO|018582|maker-CTOv12scf522-pred_gff_Genewise-gene-0_96-mRNA-1	NOR|011169|maker-NORv12scf34548-augustus-gene-0_117-mRNA-1	NFZgenbank|009602|rna17720	PLP|011536|augustus_masked-PLPv12scf203-processed-gene-0_114-mRNA-1	astyanax|018211|ENSAMXP00000018754_1	austrofundulus|011915|XM_014018370_1	cyprinodon|016699|XM_015395872_1	fundulus|021258|XM_012879349_2	gadus|016684|ENSGMOP00000018425_1	kryptolebias|004952|XM_017411126_2	medaka|017022|ENSORLP00000022301_1	poecilia|007989|ENSPFOP00000005020_2	spotted_gar|005691|ENSLOCP00000006910_1	stickleback|016792|ENSGACP00000022649_1	takifugu|011626|ENSTRUP00000029649_1	tetraodon|014823|ENSTNIP00000021813_1	tilapia|009227|ENSONIP00000011618_1	xmac|017560|ENSXMAP00000017634_1	zebrafish|007373|ENSDARP00000134502_1
Group_101_23	slc2a2	solute carrier family 2 member 2	AAU|029999|SplitChimeric_1218_evm-AAUscf124-processed-gene-0_184-mRNA-1	CTO|012281|maker-CTOv12scf71-pred_gff_Genewise-gene-1_365-mRNA-1	NOR|030028|SplitChimeric_1292_evm-NORv12scf34121-processed-gene-0_1-mRNA-1	NFZgenbank|016386|rna30391	PLP|008080|maker-PLPv12scf42-pred_gff_Genewise-gene-0_130-mRNA-1	astyanax|006312|ENSAMXP00000006476_1	austrofundulus|019771|XM_014030960_1	cyprinodon|005249|XM_015375262_1	fundulus|019199|XM_021323182_1	gadus|013379|ENSGMOP00000014708_1	kryptolebias|018855|XM_017438420_2	medaka|010792|ENSORLP00000014509_1	poecilia|011940|ENSPFOP00000011608_2	spotted_gar|007324|ENSLOCP00000008884_1	stickleback|010553|ENSGACP00000014542_1	takifugu|011903|ENSTRUP00000030418_1	tetraodon|008369|ENSTNIP00000009441_1	tilapia|000872|ENSONIP00000001105_1	xmac|009031|ENSXMAP00000009088_1	zebrafish|018319|ENSDARP00000138458_1
Group_101_29	slc2a8	solute carrier family 2 (facilitated glucose transporter)%2C member 8 [Source:ZFIN%3BAcc:ZDB-GENE-030829-25]	AAU|028921|SplitChimeric_1_augustus_masked-AAUscf438-processed-gene-0_179-mRNA-1	CTO|021539|maker-CTOv12scf140-augustus-gene-0_275-mRNA-1	NOR|008193|maker-NORv12scf528-augustus-gene-0_120-mRNA-1	NFZgenbank|011489|rna21316	PLP|016319|augustus_masked-PLPv12scf99-processed-gene-1_297-mRNA-1	astyanax|014303|ENSAMXP00000014731_1	austrofundulus|009754|XM_014014642_1	cyprinodon|004828|XM_015374552_1	fundulus|000746|XM_021313513_1	gadus|008837|ENSGMOP00000009715_1	kryptolebias|013410|XM_025008468_1	medaka|016219|ENSORLP00000021309_1	poecilia|001072|ENSPFOP00000003467_1	spotted_gar|002274|ENSLOCP00000002668_1	stickleback|014241|ENSGACP00000019416_1	takifugu|009773|ENSTRUP00000024791_1	tetraodon|009299|ENSTNIP00000019849_1	tilapia|013869|ENSONIP00000017457_1	xmac|000044|ENSXMAP00000000045_1	zebrafish|018483|ENSDARP00000133291_1
Group_1020_2	grhl1	grainyhead like transcription factor 1%2C transcript variant X1	AAU|003739|evm-AAUscf3-processed-gene-0_154-mRNA-1	CTO|027091|maker-CTOv12scf28-pred_gff_Genewise-gene-2_114-mRNA-1	NOR|030713|SplitChimeric_1_evm-NORv12scf34610-processed-gene-0_181-mRNA-1	NFZgenbank|016572|rna30735	PLP|017175|maker-PLPv12scf235-augustus-gene-0_142-mRNA-1	astyanax|017898|ENSAMXP00000018438_1	austrofundulus|000968|XM_014014356_1	cyprinodon|007360|XM_015379233_1	fundulus|012659|XM_012864568_2	gadus|010838|ENSGMOP00000011940_1	kryptolebias|000664|XM_017417499_2	medaka|014417|ENSORLP00000019084_1	poecilia|015551|ENSPFOP00000021351_1	spotted_gar|016799|ENSLOCP00000020808_1	stickleback|008482|ENSGACP00000011669_1	takifugu|013500|ENSTRUP00000034818_1	tetraodon|005753|ENSTNIP00000020455_1	tilapia|003703|ENSONIP00000004662_1	xmac|013250|ENSXMAP00000013302_1	zebrafish|019156|ENSDARP00000124180_1
Group_1021_0	lonrf1	LON peptidase N-terminal domain and ring finger 1 [Source:ZFIN%3BAcc:ZDB-GENE-101021-4]	AAU|025706|maker-AAUscf479-pred_gff_Genewise-gene-0_0-mRNA-1	CTO|005314|maker-CTOv12scf22-pred_gff_Genewise-gene-1_60-mRNA-1	NOR|027550|maker-NORv12scf34318-pred_gff_Genewise-gene-0_4-mRNA-1	NFZgenbank|000103|rna190	PLP|009851|evm-PLPv12scf398-processed-gene-0_12-mRNA-1	astyanax|000252|ENSAMXP00000000261_1	austrofundulus|007459|XM_014010617_1	cyprinodon|006268|XM_015377200_1	fundulus|015740|XM_012869903_2	gadus|013413|ENSGMOP00000014741_1	kryptolebias|009287|XM_017419747_2	medaka|007186|ENSORLP00000009686_1	poecilia|005106|ENSPFOP00000030960_1	spotted_gar|009802|ENSLOCP00000012008_1	stickleback|018215|ENSGACP00000024438_1	takifugu|005391|ENSTRUP00000013090_1	tetraodon|006619|ENSTNIP00000020184_1	tilapia|017580|ENSONIP00000022192_1	xmac|010490|ENSXMAP00000010529_1	zebrafish|007913|ENSDARP00000113687_1
Group_1021_1	lonrf1l	LON peptidase N-terminal domain and ring finger 1%2C like [Source:ZFIN%3BAcc:ZDB-GENE-081104-397]	AAU|016147|maker-AAUscf341-pred_gff_Genewise-gene-0_61-mRNA-1	CTO|013333|maker-CTOv12scf117-augustus-gene-0_287-mRNA-1	NOR|004921|maker-NORv12scf34678-augustus-gene-0_149-mRNA-1	NFZgenbank|002656|rna4898	PLP|002653|maker-PLPv12scf72-pred_gff_Genewise-gene-0_131-mRNA-1	astyanax|014506|ENSAMXP00000014926_1	austrofundulus|008940|XM_014013186_1	cyprinodon|005805|XM_015376311_1	fundulus|013212|XM_012865527_2	gadus|002027|ENSGMOP00000002264_1	kryptolebias|000057|XM_017408649_2	medaka|005466|ENSORLP00000007458_1	poecilia|012050|ENSPFOP00000007373_1	spotted_gar|013962|ENSLOCP00000017251_1	stickleback|017742|ENSGACP00000023839_1	takifugu|004814|ENSTRUP00000011637_1	tetraodon|017130|ENSTNIP00000006808_1	tilapia|014594|ENSONIP00000018390_1	xmac|009959|ENSXMAP00000009993_1	zebrafish|008844|ENSDARP00000102093_3
Group_1022_0	rasgrp4	RAS guanyl releasing protein 4 [Source:ZFIN%3BAcc:ZDB-GENE-050419-110]	AAU|012877|maker-AAUscf627-pred_gff_Genewise-gene-0_17-mRNA-1	CTO|002547|maker-CTOv12scf641-pred_gff_Genewise-gene-0_3-mRNA-1	NOR|003390|evm-NORv12scf521-processed-gene-0_322-mRNA-1	NFZgenbank|006433|rna11914	PLP|019705|evm-PLPv12scf184-processed-gene-0_87-mRNA-1	astyanax|004606|ENSAMXP00000004718_1	austrofundulus|021585|XM_014033871_1	cyprinodon|010891|XM_015385638_1	fundulus|017236|XM_021321459_1	gadus|018888|ENSGMOP00000020867_1	kryptolebias|015040|XM_017431063_2	medaka|000908|ENSORLP00000001269_1	poecilia|009952|ENSPFOP00000014406_2	spotted_gar|014211|ENSLOCP00000017540_1	stickleback|012463|ENSGACP00000017143_1	takifugu|015088|ENSTRUP00000038907_1	tetraodon|003743|ENSTNIP00000000596_1	tilapia|003990|ENSONIP00000005035_1	xmac|004845|ENSXMAP00000004880_1	zebrafish|002984|ENSDARP00000082937_4
Group_1024_0	eya2	EYA transcriptional coactivator and phosphatase 2%2C transcript variant X2	AAU|026986|maker-AAUscf59-pred_gff_Genewise-gene-1_148-mRNA-1	CTO|004436|maker-CTOv12scf2-pred_gff_Genewise-gene-5_10-mRNA-1	NOR|007256|evm-NORv12scf34518-processed-gene-0_56-mRNA-1	NFZgenbank|010950|rna20288	PLP|005652|maker-PLPv12scf3-pred_gff_Genewise-gene-5_128-mRNA-1	astyanax|000887|ENSAMXP00000000906_1	austrofundulus|006269|XM_014008615_1	cyprinodon|021057|XM_015403169_1	fundulus|002304|XM_021308792_1	gadus|012914|ENSGMOP00000014215_1	kryptolebias|003754|XM_017408522_2	medaka|005732|ENSORLP00000007802_1	poecilia|017924|ENSPFOP00000022251_1	spotted_gar|006177|ENSLOCP00000007478_1	stickleback|005657|ENSGACP00000007825_1	takifugu|013548|ENSTRUP00000034936_1	tetraodon|004392|ENSTNIP00000009871_1	tilapia|006822|ENSONIP00000008615_1	xmac|019344|ENSXMAP00000019419_1	zebrafish|004249|ENSDARP00000006502_6
Group_1024_1	eya1	EYA transcriptional coactivator and phosphatase 1%2C transcript variant X2	AAU|020618|evm-AAUscf2-processed-gene-6_169-mRNA-1	CTO|004056|evm-CTOv12scf4-processed-gene-1_41-mRNA-1	NOR|013065|evm-NORv12scf34718-processed-gene-1_104-mRNA-1	NFZgenbank|008900|rna16422	PLP|004793|evm-PLPv12scf18-processed-gene-2_75-mRNA-1	astyanax|000492|ENSAMXP00000000512_1	austrofundulus|002828|XM_014002314_1	cyprinodon|012274|XM_015388120_1	fundulus|007684|XM_021313448_1	gadus|014274|ENSGMOP00000015742_1	kryptolebias|002588|XM_025003845_1	medaka|007494|ENSORLP00000010103_1	poecilia|018668|ENSPFOP00000012714_2	spotted_gar|003933|ENSLOCP00000004745_1	stickleback|002683|ENSGACP00000003675_1	takifugu|012179|ENSTRUP00000031149_1	tetraodon|000923|ENSTNIP00000011015_1	tilapia|014256|ENSONIP00000017940_1	xmac|010256|ENSXMAP00000010349_1	zebrafish|011345|ENSDARP00000076036_3
Group_1024_3	eya4	EYA transcriptional coactivator and phosphatase 4%2C transcript variant X1	AAU|022470|evm-AAUscf200-processed-gene-0_167-mRNA-1	CTO|024514|maker-CTOv12scf62-augustus-gene-1_156-mRNA-1	NOR|016533|evm-NORv12scf34567-processed-gene-0_17-mRNA-1	NFZgenbank|004485|rna8324	PLP|006262|maker-PLPv12scf8-augustus-gene-0_11-mRNA-1	astyanax|004355|ENSAMXP00000004460_1	austrofundulus|012207|XM_014018885_1	cyprinodon|008721|XM_015381693_1	fundulus|022126|XM_012880693_2	gadus|018946|ENSGMOP00000020935_1	kryptolebias|013125|XM_025008349_1	medaka|015661|ENSORLP00000020639_1	poecilia|008971|ENSPFOP00000023544_1	spotted_gar|016200|ENSLOCP00000020015_1	stickleback|010502|ENSGACP00000014481_1	takifugu|003935|ENSTRUP00000009464_1	tetraodon|005593|ENSTNIP00000019421_1	tilapia|000436|ENSONIP00000000552_1	xmac|004283|ENSXMAP00000004318_1	zebrafish|014397|ENSDARP00000137976_1
Group_1025_3	nipa2	non imprinted in Prader-Willi/Angelman syndrome 2%2C transcript variant X1	AAU|007250|maker-AAUscf64-pred_gff_Genewise-gene-1_62-mRNA-1	CTO|019476|maker-CTOv12scf621-augustus-gene-0_45-mRNA-1	NOR|031077|SplitChimeric_225_5_evm-NORv12scf34732-processed-gene-1_139-mRNA-1	NFZgenbank|019719|rna36439	PLP|024178|SplitChimeric_110_augustus_masked-PLPv12scf90-processed-gene-0_26-mRNA-1	astyanax|012681|ENSAMXP00000013033_1	austrofundulus|014320|XM_014022424_1	cyprinodon|014177|XM_015391494_1	fundulus|010700|XM_012861140_2	gadus|004379|ENSGMOP00000004794_1	kryptolebias|011183|XM_017423428_2	medaka|015104|ENSORLP00000019941_1	poecilia|008443|ENSPFOP00000014901_2	spotted_gar|008195|ENSLOCP00000009980_1	stickleback|013302|ENSGACP00000018225_1	takifugu|009567|ENSTRUP00000024279_1	tetraodon|011131|ENSTNIP00000013569_1	tilapia|004879|ENSONIP00000006142_1	xmac|016099|ENSXMAP00000016152_1	zebrafish|014942|ENSDARP00000072778_3
Group_1027_0	prdx4	peroxiredoxin 4 [Source:ZFIN%3BAcc:ZDB-GENE-030131-1096]	AAU|002759|augustus_masked-AAUscf234-processed-gene-0_47-mRNA-1	CTO|002390|CTOv12scf87-frag-merged-region39-clust0-mRNA-1	NOR|013235|maker-NORv12scf34737-pred_gff_Genewise-gene-1_25-mRNA-1	NFZgenbank|011769|rna21786	PLP|018198|maker-PLPv12scf15-pred_gff_Genewise-gene-2_53-mRNA-1	astyanax|006856|ENSAMXP00000007041_1	austrofundulus|013215|XM_014020614_1	cyprinodon|022014|XM_015404648_1	fundulus|006258|XM_012855330_2	gadus|002312|ENSGMOP00000002534_1	kryptolebias|008322|XM_017418156_2	medaka|006098|ENSORLP00000008267_1	poecilia|022394|ENSPFOP00000019418_1	spotted_gar|003480|ENSLOCP00000004135_1	stickleback|020513|ENSGACP00000027345_1	takifugu|016771|ENSTRUP00000043329_1	tetraodon|004954|ENSTNIP00000012918_1	tilapia|005139|ENSONIP00000006467_1	xmac|012996|ENSXMAP00000013040_1	zebrafish|014522|ENSDARP00000090833_4
Group_1027_1	prdx1	peroxiredoxin 1 [Source:ZFIN%3BAcc:ZDB-GENE-050320-35]	AAU|008294|maker-AAUscf224-pred_gff_Genewise-gene-0_18-mRNA-1	CTO|011508|maker-CTOv12scf111-pred_gff_Genewise-gene-0_8-mRNA-1	NOR|027791|maker-NORv12scf34760-augustus-gene-1_112-mRNA-1	NFZgenbank|010155|rna18805	PLP|003518|maker-PLPv12scf395-pred_gff_Genewise-gene-0_25-mRNA-1	astyanax|018995|ENSAMXP00000019562_1	austrofundulus|014052|XM_014021987_1	cyprinodon|003979|XM_015372981_1	fundulus|010614|XM_012861008_2	gadus|011525|ENSGMOP00000012682_1	kryptolebias|009494|XM_017420157_2	medaka|009810|ENSORLP00000013204_1	poecilia|011761|ENSPFOP00000009778_1	spotted_gar|005997|ENSLOCP00000007261_1	stickleback|015780|ENSGACP00000021342_1	takifugu|012342|ENSTRUP00000031576_1	tetraodon|005418|ENSTNIP00000009747_1	tilapia|018589|ENSONIP00000023424_1	xmac|017826|ENSXMAP00000017892_1	zebrafish|022087|ENSDARP00000140332_1
Group_1027_4	prdx3	peroxiredoxin 3	AAU|028335|maker-AAUscf75-pred_gff_Genewise-gene-1_122-mRNA-1	CTO|008180|augustus_masked-CTOv12scf40-processed-gene-0_127-mRNA-1	NOR|005297|evm-NORv12scf34713-processed-gene-1_13-mRNA-1	NFZgenbank|002881|rna5321	PLP|019246|maker-PLPv12scf44-pred_gff_Genewise-gene-2_238-mRNA-1	astyanax|020857|ENSAMXP00000021483_1	austrofundulus|022404|XM_013999657_1	cyprinodon|000828|XM_015380806_1	fundulus|004711|XM_012853043_2	gadus|005878|ENSGMOP00000006432_1	kryptolebias|021263|XM_017404056_2	medaka|013479|ENSORLP00000017890_1	poecilia|002786|ENSPFOP00000007524_1	spotted_gar|009742|ENSLOCP00000011930_1	stickleback|003001|ENSGACP00000004136_1	takifugu|017660|ENSTRUP00000045662_1	tetraodon|001833|ENSTNIP00000022867_1	tilapia|010346|ENSONIP00000013019_1	xmac|007972|ENSXMAP00000008016_1	zebrafish|019306|ENSDARP00000041699_7
Group_1029_1	crtc3	CREB regulated transcription coactivator 3%2C transcript variant X1	AAU|029828|SplitChimeric_1_evm-AAUscf245-processed-gene-0_152-mRNA-1	CTO|011585|evm-CTOv12scf317-processed-gene-0_98-mRNA-1	NOR|011086|evm-NORv12scf34641-processed-gene-0_12-mRNA-1	NFZgenbank|008191|rna15135	PLP|013255|maker-PLPv12scf53-pred_gff_Genewise-gene-2_66-mRNA-1	astyanax|007097|ENSAMXP00000007349_1	austrofundulus|013707|XM_014021414_1	cyprinodon|010429|XM_015384822_1	fundulus|022140|XM_021307658_1	gadus|003481|ENSGMOP00000003821_1	kryptolebias|017084|XM_017435021_2	medaka|000151|ENSORLP00000000212_1	poecilia|012493|ENSPFOP00000029388_1	spotted_gar|014131|ENSLOCP00000017447_1	stickleback|017103|ENSGACP00000023037_1	takifugu|013975|ENSTRUP00000036087_1	tetraodon|011582|ENSTNIP00000012703_1	tilapia|006988|ENSONIP00000008820_1	xmac|018136|ENSXMAP00000018215_1	zebrafish|015672|ENSDARP00000143066_1
Group_102_18	galnt13	polypeptide N-acetylgalactosaminyltransferase 13%2C transcript variant X3	AAU|004418|maker-AAUscf32-pred_gff_Genewise-gene-2_263-mRNA-1	CTO|004255|maker-CTOv12scf2-pred_gff_Genewise-gene-1_149-mRNA-1	NOR|024442|maker-NORv12scf22-pred_gff_Genewise-gene-2_103-mRNA-1	NFZgenbank|014783|rna27439	PLP|010928|evm-PLPv12scf2-processed-gene-3_172-mRNA-1	astyanax|003106|ENSAMXP00000003156_1	austrofundulus|010918|XM_014016694_1	cyprinodon|006986|XM_015378510_1	fundulus|018190|XM_021322340_1	gadus|018722|ENSGMOP00000020685_1	kryptolebias|011630|XM_017424551_2	medaka|015867|ENSORLP00000020871_1	poecilia|009864|ENSPFOP00000004626_2	spotted_gar|005670|ENSLOCP00000006859_1	stickleback|005607|ENSGACP00000007770_1	takifugu|007609|ENSTRUP00000019073_1	tetraodon|013428|ENSTNIP00000019581_1	tilapia|008970|ENSONIP00000011292_1	xmac|011237|ENSXMAP00000011292_1	zebrafish|005569|ENSDARP00000133841_1
Group_102_19	galnt1	polypeptide N-acetylgalactosaminyltransferase 1%2C transcript variant X2	AAU|022782|maker-AAUscf5-pred_gff_Genewise-gene-2_72-mRNA-1	CTO|025560|maker-CTOv12scf26-augustus-gene-3_246-mRNA-2	NOR|012047|evm-NORv12scf134-processed-gene-1_66-mRNA-1	NFZgenbank|006316|rna11715	PLP|008728|maker-PLPv12scf55-pred_gff_Genewise-gene-0_47-mRNA-1	astyanax|020984|ENSAMXP00000021620_1	austrofundulus|013994|XM_014021860_1	cyprinodon|000265|XM_015370851_1	fundulus|001404|XM_021319278_1	gadus|000051|ENSGMOP00000000051_1	kryptolebias|011994|XM_017425128_2	medaka|008080|ENSORLP00000010915_1	poecilia|015798|ENSPFOP00000017789_2	spotted_gar|005240|ENSLOCP00000006324_1	stickleback|008617|ENSGACP00000011869_1	takifugu|011326|ENSTRUP00000028896_1	tetraodon|004543|ENSTNIP00000021552_1	tilapia|006007|ENSONIP00000007575_1	xmac|013191|ENSXMAP00000013245_1	zebrafish|016562|ENSDARP00000081802_3
Group_102_21	galnt16	polypeptide N-acetylgalactosaminyltransferase 16	AAU|015781|maker-AAUscf153-pred_gff_Genewise-gene-0_172-mRNA-1	CTO|022891|evm-CTOv12scf224-processed-gene-0_185-mRNA-1	NOR|012827|maker-NORv12scf326-augustus-gene-0_45-mRNA-1	NFZgenbank|016189|rna30032	PLP|021552|maker-PLPv12scf59-pred_gff_Genewise-gene-0_59-mRNA-1	astyanax|008253|ENSAMXP00000008483_1	austrofundulus|014037|XM_014021972_1	cyprinodon|021914|XM_015404484_1	fundulus|022788|XM_021308233_1	gadus|002926|ENSGMOP00000003190_1	kryptolebias|000900|XM_017419272_2	medaka|008166|ENSORLP00000011030_1	poecilia|008513|ENSPFOP00000005427_2	spotted_gar|013306|ENSLOCP00000016438_1	stickleback|005139|ENSGACP00000007100_1	takifugu|004357|ENSTRUP00000010493_1	tetraodon|010512|ENSTNIP00000013436_1	tilapia|000389|ENSONIP00000000493_1	xmac|009188|ENSXMAP00000009252_1	zebrafish|005621|ENSDARP00000129313_1
Group_102_22	galnt2	polypeptide N-acetylgalactosaminyltransferase 2	AAU|009747|maker-AAUscf38-augustus-gene-0_60-mRNA-1	CTO|017795|evm-CTOv12scf27-processed-gene-2_13-mRNA-1	NOR|000905|NORv12scf34394-frag-merged-region3-clust0-mRNA-1	NFZgenbank|007527|rna13891	PLP|013189|maker-PLPv12scf53-augustus-gene-0_133-mRNA-1	astyanax|009494|ENSAMXP00000009785_1	austrofundulus|002548|XM_014001815_1	cyprinodon|011347|XM_015386467_1	fundulus|022306|XM_012880997_2	gadus|012110|ENSGMOP00000013346_1	kryptolebias|008753|XM_017418635_2	medaka|010204|ENSORLP00000013745_1	poecilia|017491|ENSPFOP00000014334_2	spotted_gar|015422|ENSLOCP00000019025_1	stickleback|015790|ENSGACP00000021355_1	takifugu|008228|ENSTRUP00000020805_1	tetraodon|004342|ENSTNIP00000020840_1	tilapia|017062|ENSONIP00000021537_1	xmac|015052|ENSXMAP00000015138_1	zebrafish|010951|ENSDARP00000116568_1
Group_1032_0	mapre2	microtubule associated protein RP/EB family member 2%2C transcript variant X1	AAU|029516|SplitChimeric_677_augustus_masked-AAUscf603-processed-gene-0_17-mRNA-1	CTO|028919|SplitChimeric_1_evm-CTOv12scf63-processed-gene-1_267-mRNA-1	NOR|006660|maker-NORv12scf34607-augustus-gene-0_182-mRNA-1	NFZgenbank|009678|rna17869	PLP|013451|maker-PLPv12scf21-augustus-gene-4_291-mRNA-1	astyanax|004325|ENSAMXP00000004424_1	austrofundulus|017148|XM_014026820_1	cyprinodon|009496|XM_015383190_1	fundulus|001872|XM_012876100_2	gadus|002418|ENSGMOP00000002643_1	kryptolebias|012491|XM_017426079_2	medaka|016638|ENSORLP00000021810_1	poecilia|017978|ENSPFOP00000028420_1	spotted_gar|006126|ENSLOCP00000007415_1	stickleback|017608|ENSGACP00000023670_1	takifugu|007620|ENSTRUP00000019118_1	tetraodon|000413|ENSTNIP00000011348_1	tilapia|009547|ENSONIP00000012009_1	xmac|019039|ENSXMAP00000019107_1	zebrafish|011160|ENSDARP00000138793_1
Group_1036_4	znf532	zinc finger protein 532%2C transcript variant X3	AAU|014052|maker-AAUscf74-pred_gff_Genewise-gene-1_94-mRNA-1	CTO|010085|maker-CTOv12scf13-augustus-gene-3_9-mRNA-1	NOR|026069|evm-NORv12scf34480-processed-gene-0_93-mRNA-1	NFZgenbank|002263|rna4168	PLP|002955|maker-PLPv12scf13-pred_gff_Genewise-gene-5_114-mRNA-1	astyanax|008280|ENSAMXP00000008510_1	austrofundulus|006710|XM_014009313_1	cyprinodon|005845|XM_015376394_1	fundulus|015183|XM_021319704_1	gadus|002938|ENSGMOP00000003254_1	kryptolebias|003248|XM_017407904_2	medaka|005549|ENSORLP00000007566_1	poecilia|018918|ENSPFOP00000007567_2	spotted_gar|011873|ENSLOCP00000014636_1	stickleback|016066|ENSGACP00000021728_1	takifugu|012101|ENSTRUP00000030936_1	tetraodon|009820|ENSTNIP00000010333_1	tilapia|007684|ENSONIP00000009693_1	xmac|004374|ENSXMAP00000004391_1	zebrafish|008759|ENSDARP00000078470_3
Group_1037_4	igsf10	immunoglobulin superfamily member 10	AAU|014857|maker-AAUscf121-pred_gff_Genewise-gene-0_261-mRNA-1	CTO|007468|maker-CTOv12scf70-pred_gff_Genewise-gene-1_39-mRNA-1	NOR|021926|maker-NORv12scf34561-pred_gff_Genewise-gene-0_38-mRNA-1	NFZgenbank|008972|rna16547	PLP|015419|maker-PLPv12scf24-pred_gff_Genewise-gene-4_30-mRNA-1	astyanax|004642|ENSAMXP00000004750_1	austrofundulus|007715|XM_014011087_1	cyprinodon|002485|XM_015370303_1	fundulus|016839|XM_012871830_2	gadus|013365|ENSGMOP00000014738_1	kryptolebias|011767|XM_017424761_2	medaka|005499|ENSORLP00000007506_1	poecilia|013386|ENSPFOP00000021805_1	spotted_gar|001991|ENSLOCP00000002305_1	stickleback|009828|ENSGACP00000013528_1	takifugu|003069|ENSTRUP00000007290_1	tetraodon|001684|ENSTNIP00000010516_1	tilapia|003575|ENSONIP00000004501_1	xmac|011703|ENSXMAP00000011739_1	zebrafish|020004|ENSDARP00000129272_1
