OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end
Group_25_25	013163	si:ch211-181l5.2	si:ch211-181l5.2 [Source:ZFIN%3BAcc:ZDB-GENE-120215-133]	chrLG24	6446902	6448562
Group_25_27	013164	si:busm1-52i16.2	si:busm1-52i16.2 [Source:ZFIN%3BAcc:ZDB-GENE-030616-509]	chrLG24	6452635	6455764
Group_1189_0	000481	chchd3a	coiled-coil-helix-coiled-coil-helix domain containing 3a [Source:ZFIN%3BAcc:ZDB-GENE-030131-5005]	chrLG17	16935276	16993896
Group_5628_0	005236	phyh	phytanoyl-CoA 2-hydroxylase	chrLG17	16589270	16614954
Group_75_1	005237	elk3	ELK3%2C ETS-domain protein [Source:ZFIN%3BAcc:ZDB-GENE-030716-2]	chrLG17	16570232	16572861
Group_345_4	000486	loc107395350		chrLG17	12667066	12674696
Group_198_4	010239	dnm1l	dynamin 1 like [Source:HGNC Symbol%3BAcc:HGNC:2973]	chrLG17	12675208	12697991
Group_4038_0	010250	atxn10	ataxin 10 [Source:ZFIN%3BAcc:ZDB-GENE-060503-180]	chrLG17	12963402	12967754
Group_6_24	023331	sgk2a	serum/glucocorticoid regulated kinase 2a [Source:ZFIN%3BAcc:ZDB-GENE-030131-9632]	chrLG1	5896744	5910019
Group_7256_1	023368	selk	selenoprotein K [Source:ZFIN%3BAcc:ZDB-GENE-040912-131]	chrLG1	5779635	5780417
Group_611_0	023360	prkar2aa	protein kinase%2C cAMP-dependent%2C regulatory%2C type II%2C alpha A [Source:ZFIN%3BAcc:ZDB-GENE-030131-1007]	chrLG1	5514170	5544340
Group_6549_0	023361	mgll	monoglyceride lipase%2C transcript variant X1	chrLG1	5484827	5503928
Group_884_2	017676	apbb3	amyloid beta precursor protein binding family B member 3%2C transcript variant X1	chrLG11	30131477	30165444
Group_1342_3	008410	srsf7a	serine/arginine-rich splicing factor 7a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1798]	chrLG18	4483393	4486073
Group_21_56	025299	si:dkey-31m14.7	si:dkey-31m14.7 [Source:ZFIN%3BAcc:ZDB-GENE-121214-92]	chrLG18	4199087	4237410
Group_25_42	024132	loc107379809		chrLG18	3692921	3693586
Group_25_47	024133	cldnj	claudin j [Source:ZFIN%3BAcc:ZDB-GENE-010328-10]	chrLG18	3690037	3690669
Group_25_7	024134	loc107379814		chrLG18	3680226	3680843
Group_25_13	008420	loc107379816		chrLG18	3670529	3671191
Group_2096_0	011337	tlcd1	TLC domain containing 1	chrLG18	8415097	8419732
Group_4_32	011338	rab34a	RAB34%2C member RAS oncogene family a [Source:ZFIN%3BAcc:ZDB-GENE-041010-197]	chrLG18	8408277	8410765
Group_1078_2	011358	si:ch211-105f12.2	si:ch211-105f12.2 [Source:ZFIN%3BAcc:ZDB-GENE-131127-333]	chrLG18	8364924	8366535
Group_886_2	011362	p4ha3	prolyl 4-hydroxylase subunit alpha 3	chrLG18	8311816	8318625
Group_72_13	011377	loc107380557		chrLG18	7520421	7521392
Group_1296_1	011420	thrsp	thyroid hormone responsive [Source:ZFIN%3BAcc:ZDB-GENE-081022-19]	chrLG18	6234714	6235118
Group_9180_0	011447	unknown		chrLG18	5177252	5177997
Group_558_3	011478	dcun1d5	DCN1%2C defective in cullin neddylation 1%2C domain containing 5 (S. cerevisiae) [Source:ZFIN%3BAcc:ZDB-GENE-040426-2603]	chrLG18	4898303	4904177
Group_5256_0	008345	cast	calpastatin%2C transcript variant X1	chrLG20	1926263	1958268
Group_6171_0	008355	si:dkey-184p9.9	si:dkey-184p9.9 [Source:ZFIN%3BAcc:ZDB-GENE-091204-31]	chrLG20	1973173	1975355
Group_85_16	010656	mmp20a	matrix metallopeptidase 20a (enamelysin) [Source:ZFIN%3BAcc:ZDB-GENE-100603-2]	chrLG18	18173810	18178580
Group_816_0	009458	cish	cytokine inducible SH2-containing protein	chrLG20	15045434	15046409
Group_8273_0	002448	topaz1	testis and ovary specific PAZ domain containing 1	chrLG13	26050534	26059704
Group_1155_1	002453	znrf2a	zinc and ring finger 2a [Source:ZFIN%3BAcc:ZDB-GENE-070820-15]	chrLG13	25863773	25872972
Group_1946_0	023234	fuca2	fucosidase%2C alpha-L- 2%2C plasma	chrLG19	20573080	20575884
Group_3308_1	023206	tatdn3	TatD DNase domain containing 3%2C transcript variant X1	chrLG19	20569421	20572754
Group_1449_2	023207	si:dkey-36g24.3	si:dkey-36g24.3 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5543]	chrLG19	20555473	20568722
Group_7825_0	023237	cenpo	centromere protein O	chrLG19	20539380	20540551
Group_3125_0	023209	smc6	structural maintenance of chromosomes 6	chrLG19	20483770	20496054
Group_4747_0	023217	slc18b1	solute carrier family 18 member B1	chrLG19	20159505	20162618
Group_3403_1	008997	lrrc51	leucine rich repeat containing 51 [Source:ZFIN%3BAcc:ZDB-GENE-060929-962]	chrLG17	5904148	6026685
Group_2691_0	004736	rogdi	rogdi homolog	chrLG21	8440335	8462647
Group_6647_0	004823	commd3	COMM domain containing 3	chrLG21	5476411	5502915
Group_2456_1	004859	dkk3a	dickkopf WNT signaling pathway inhibitor 3a [Source:ZFIN%3BAcc:ZDB-GENE-110519-1]	chrLG21	4374758	4377045
Group_2243_1	004887	ipo7	importin 7 [Source:ZFIN%3BAcc:ZDB-GENE-030131-458]	chrLG21	3950946	3961737
Group_1673_1	025115	tmem41b	transmembrane protein 41B	chrLG21	3945186	3948585
Group_2478_1	004873	tmem9b	TMEM9 domain family member B	chrLG21	3890962	3894001
Group_53_28	004889	rras2	related RAS viral (r-ras) oncogene homolog 2	chrLG21	3542985	3567872
Group_7818_0	004897	cpsf7	cleavage and polyadenylation specific factor 7%2C transcript variant X1	chrLG21	3052942	3056529
Group_3502_0-Group_3502_1	025714	dusp11	dual specificity phosphatase 11 (RNA/RNP complex 1-interacting) [Source:ZFIN%3BAcc:ZDB-GENE-050417-226]	chrLG8	30338481	30353319
Group_5_60	016538	ftr82	finTRIM family%2C member 82 [Source:ZFIN%3BAcc:ZDB-GENE-030219-207]	chrLG11	16157079	16164523
Group_1656_2	025031	nrg1	neuregulin 1 [Source:HGNC Symbol%3BAcc:HGNC:7997]	chrLG8	31810810	31865838
Group_1057_3	003275	gpat3	glycerol-3-phosphate acyltransferase 3%2C transcript variant X2	chrLG8	31430306	31457144
Group_680_3	023962	nfkb1	nuclear factor kappa B subunit 1 [Source:HGNC Symbol%3BAcc:HGNC:7794]	chrLG23	22632555	22652543
Group_6138_0	017712	asun	asunder%2C spermatogenesis regulator%2C transcript variant X1	chrLG17	12356739	12362667
Group_780_0	017707	rassf8b	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1338]	chrLG17	12430868	12451428
Group_293_4	020151	si:ch73-335m24.2	si:ch73-335m24.2 [Source:ZFIN%3BAcc:ZDB-GENE-100922-203]	chrLG23	8346974	8350423
Group_1296_2	020159	mid1ip1l	MID1 interacting protein 1%2C like [Source:ZFIN%3BAcc:ZDB-GENE-030131-1697]	chrLG23	8114617	8115111
Group_97_0	020208	fgf13a	fibroblast growth factor 13a [Source:ZFIN%3BAcc:ZDB-GENE-041114-101]	chrLG23	7471548	7547934
Group_105_9	020209	mcf2a	MCF.2 cell line derived transforming sequence a [Source:ZFIN%3BAcc:ZDB-GENE-030616-52]	chrLG23	7434201	7449814
Group_1669_0	020226	cfl1	cofilin 1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-215]	chrLG23	6889256	6890152
Group_1091_2	020248	prss23	protease%2C serine%2C 23 [Source:ZFIN%3BAcc:ZDB-GENE-030131-9149]	chrLG23	6886556	6887692
Group_3038_1	020249	ubl3b	ubiquitin-like 3b [Source:ZFIN%3BAcc:ZDB-GENE-040630-4]	chrLG23	6862205	6864410
Group_53_41	020252	rap2c	RAP2C%2C member of RAS oncogene family [Source:ZFIN%3BAcc:ZDB-GENE-041024-1]	chrLG23	6815087	6816124
Group_4977_0	025863	nudt22	nudix hydrolase 22%2C transcript variant X4	chrLG23	6765734	6768232
Group_427_3	020239	ehd1b	EH-domain containing 1b [Source:ZFIN%3BAcc:ZDB-GENE-030131-2069]	chrLG23	6305808	6316472
Group_42_38	020309	chrnb3b	cholinergic receptor%2C nicotinic%2C beta 3b (neuronal) [Source:ZFIN%3BAcc:ZDB-GENE-030102-4]	chrLG23	5157413	5179603
Group_42_33	020312	chrnb2l	cholinergic receptor%2C nicotinic%2C beta 2%2C like [Source:ZFIN%3BAcc:ZDB-GENE-120809-5]	chrLG23	5098067	5126237
Group_102_16	020295	smtnl1	smoothelin-like 1%2C transcript variant X1	chrLG23	4806288	4807676
Group_1575_2	024773	jakmip1	janus kinase and microtubule interacting protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-110208-7]	chrLG23	4641866	4662770
Group_53_22	000614	rerg	RAS like estrogen regulated growth inhibitor%2C transcript variant X2	chrLG20	1364593	1377189
Group_2596_0	025538	sntg2	syntrophin gamma 2	chrLG19	57904	123703
Group_102_11	009139	clmn	calmin [Source:ZFIN%3BAcc:ZDB-GENE-131127-546]	chrLG19	4223559	4226573
Group_18_8	009145	si:ch211-113e8.6	si:ch211-113e8.6 [Source:ZFIN%3BAcc:ZDB-GENE-090313-13]	chrLG19	4469961	4474012
Group_180_4	009148	vrk1	vaccinia related kinase 1 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2709]	chrLG19	4569843	4578257
Group_2035_0	025260	zgc:171459	zgc:171459 [Source:ZFIN%3BAcc:ZDB-GENE-030131-2059]	chrLG2	27123726	27142092
Group_2366_0	007699	phf21ab	PHD finger protein 21Ab [Source:ZFIN%3BAcc:ZDB-GENE-030131-6456]	chrLG2	27066731	27096875
Group_397_6	023377	adad2	adenosine deaminase domain containing 2%2C transcript variant X3	chrLG11	6225112	6303180
Group_1800_1	000638	lect1	leukocyte cell derived chemotaxin 1 [Source:ZFIN%3BAcc:ZDB-GENE-010713-1]	chrLG7	22017721	22020340
Group_7_46	010737	pcdh8	protocadherin 8 [Source:ZFIN%3BAcc:ZDB-GENE-980526-242]	chrLG7	22026875	22070295
Group_25_28	010989	cldn10l2	claudin 10-like 2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-9598]	chrLG7	22481625	22483371
Group_169_2	011001	adam23a	ADAM metallopeptidase domain 23a [Source:ZFIN%3BAcc:ZDB-GENE-070810-2]	chrLG7	22889725	22915606
Group_218_1	010727	hoxd11a	homeobox D11a [Source:ZFIN%3BAcc:ZDB-GENE-990415-117]	chrLG7	23223306	23224838
Group_130_11	011048	ppig	peptidylprolyl isomerase G	chrLG7	23994747	23998529
Group_5564_0	011021	fastkd1	FAST kinase domains 1%2C transcript variant X2	chrLG7	23998531	24006363
Group_79_6	011023	lrp2a	low density lipoprotein receptor-related protein 2a [Source:ZFIN%3BAcc:ZDB-GENE-050119-2]	chrLG7	24046103	24086506
Group_326_2	024249	cers6	ceramide synthase 6	chrLG7	24129835	24143896
Group_94_28	010918	tbr1b	T-box%2C brain%2C 1b [Source:ZFIN%3BAcc:ZDB-GENE-000323-1]	chrLG7	24616181	24634605
Group_99_12	010925	galnt5	polypeptide N-acetylgalactosaminyltransferase 5	chrLG7	24973239	24978445
Group_14_24	010906	nr4a2a	nuclear receptor subfamily 4%2C group A%2C member 2a [Source:ZFIN%3BAcc:ZDB-GENE-990415-184]	chrLG7	25064366	25067391
Group_89_10	010927	kcnj3a	potassium inwardly-rectifying channel%2C subfamily J%2C member 3a [Source:ZFIN%3BAcc:ZDB-GENE-100922-16]	chrLG7	25168888	25207414
Group_1985_1	010931	pttg1ipb	pituitary tumor-transforming 1 interacting protein b [Source:ZFIN%3BAcc:ZDB-GENE-041010-10]	chrLG7	25331922	25334507
Group_426_2	010756	myl1	myosin%2C light chain 1%2C alkali%3B skeletal%2C fast [Source:ZFIN%3BAcc:ZDB-GENE-030131-8109]	chrLG7	26760825	26774656
Group_6344_0	010763	si:ch211-261p9.4	si:ch211-261p9.4 [Source:ZFIN%3BAcc:ZDB-GENE-081104-205]	chrLG7	27277229	27280321
Group_28_6	010853	loc107390229		chrLG7	27967546	27968475
Group_93_3	024241	wnt10a	wingless-type MMTV integration site family member 10A	chrLG7	29292511	29324447
Group_3043_1	010800	agr1	anterior gradient 1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-7249]	chrLG7	30365034	30368185
Group_602_4	024246	esyt3	extended synaptotagmin-like protein 3 [Source:ZFIN%3BAcc:ZDB-GENE-050809-35]	chrLG7	30637126	30648420
Group_3_27	010948	cxcr1	C-X-C motif chemokine receptor 1 [Source:HGNC Symbol%3BAcc:HGNC:6026]	chrLG7	31184287	31185615
Group_2420_1	000671	fam222ba	family with sequence similarity 222%2C member Ba [Source:ZFIN%3BAcc:ZDB-GENE-060526-355]	chrLG11	17298489	17336739
Group_8692_0	021301	tmem159	transmembrane protein 159	chrLG11	18001685	18036308
Group_151_3	024833	adcy9	adenylate cyclase 9%2C transcript variant X1	chrLG11	18563151	18607583
Group_692_2	021406	myoz2a	myozenin 2a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1880]	chrLG11	21922139	21931805
Group_79_0	024408	lrp8	LDL receptor related protein 8 [Source:HGNC Symbol%3BAcc:HGNC:6700]	chrLG6	6306916	6474625
Group_3_84	011534	oprk1	opioid receptor%2C kappa 1 [Source:ZFIN%3BAcc:ZDB-GENE-030729-1]	chrLG6	22624670	22628249
Group_6558_0	011535	atp6v1h	ATPase H+ transporting V1 subunit H%2C transcript variant X1	chrLG6	22592230	22614726
Group_86_18	025409	rgs20	regulator of G-protein signaling 20	chrLG6	22581020	22590314
Group_969_0	011536	tcea1	transcription elongation factor A1%2C transcript variant X1	chrLG6	22573534	22576872
Group_1284_0	011518	rp1	retinitis pigmentosa 1 (autosomal dominant) [Source:ZFIN%3BAcc:ZDB-GENE-070912-612]	chrLG6	22562389	22570628
Group_108_6	011521	pde1c	phosphodiesterase 1C [Source:HGNC Symbol%3BAcc:HGNC:8776]	chrLG6	22473857	22530598
Group_3_18	011538	cabz01053221.1	unknown	chrLG6	22437626	22438599
Group_2863_0	011542	si:ch73-52e5.2	si:ch73-52e5.2 [Source:ZFIN%3BAcc:ZDB-GENE-070912-341]	chrLG6	22338014	22338964
Group_2784_1	009603	ildr1b	immunoglobulin-like domain containing receptor 1b [Source:ZFIN%3BAcc:ZDB-GENE-040912-72]	chrLG7	18297242	18319532
Group_4749_0	013535	ngdn	neuroguidin	chrLG21	12355338	12357771
Group_10_18	013291	loc107384460		chrLG6	14429857	14430747
Group_58_21	025507	cdc34b	cell division cycle 34 homolog (S. cerevisiae) b [Source:ZFIN%3BAcc:ZDB-GENE-040718-439]	chrLG6	14489163	14491010
Group_7827_0	000715	si:dkeyp-68b7.10	si:dkeyp-68b7.10 [Source:ZFIN%3BAcc:ZDB-GENE-070912-667]	chrLG6	14654838	14725762
Group_9102_0	013312	unknown		chrLG6	15029753	15031493
Group_5897_0	025510	gpr148	G protein-coupled receptor 148	chrLG6	15414962	15417647
Group_241_11	013368	gpc1b	glypican 1b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1306]	chrLG6	15942911	15994199
Group_241_6	013370	gpc5b	glypican 5b [Source:ZFIN%3BAcc:ZDB-GENE-060503-64]	chrLG6	16008837	16092426
Group_2685_0	013362	parla	presenilin associated%2C rhomboid-like a [Source:ZFIN%3BAcc:ZDB-GENE-050327-8]	chrLG6	16216662	16220490
Group_280_6	013363	zgc:110366	zgc:110366 [Source:ZFIN%3BAcc:ZDB-GENE-050417-302]	chrLG6	16223745	16225698
Group_735_4	013364	tal1	T-cell acute lymphocytic leukemia 1 [Source:ZFIN%3BAcc:ZDB-GENE-980526-501]	chrLG6	16256714	16258986
Group_3275_1	025514	fo704765.1	unknown	chrLG6	16292357	16293466
Group_2038_1	025515	zgc:153615	zgc:153615 [Source:ZFIN%3BAcc:ZDB-GENE-061110-79]	chrLG6	16295567	16300663
Group_3247_0	013395	fam131a	family with sequence similarity 131%2C member A [Source:ZFIN%3BAcc:ZDB-GENE-080204-112]	chrLG6	16912086	16914852
Group_49_15	013467	dsc2l	desmocollin 2 like [Source:ZFIN%3BAcc:ZDB-GENE-031116-55]	chrLG6	17963296	17977195
Group_426_3	013465	myl13	myosin%2C light chain 13 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1593]	chrLG6	19640495	19642689
Group_1402_2	006111	reep5	receptor accessory protein 5 [Source:ZFIN%3BAcc:ZDB-GENE-030131-9181]	chrLG23	23692351	23714962
Group_434_6	008462	zgc:101840	zgc:101840 [Source:ZFIN%3BAcc:ZDB-GENE-041010-43]	chrLG15	708456	714106
Group_10_29	008468	gpr31	G protein-coupled receptor 31 [Source:ZFIN%3BAcc:ZDB-GENE-070705-34]	chrLG15	395512	408201
Group_495_1	008474	rfx6	regulatory factor X6	chrLG15	255962	263359
Group_1178_2	009218	creb3l4	cAMP responsive element binding protein 3 like 4 [Source:HGNC Symbol%3BAcc:HGNC:18854]	chrLG3	1136579	1165861
Group_2760_1	009212	pi4kb	phosphatidylinositol 4-kinase%2C catalytic%2C beta [Source:ZFIN%3BAcc:ZDB-GENE-061013-96]	chrLG3	1120005	1139632
Group_429_0	018758	loc107375339		chrLG13	29580077	29581639
Group_691_5	004304	nfil3-6	nuclear factor%2C interleukin 3 regulated%2C member 6 [Source:ZFIN%3BAcc:ZDB-GENE-040704-63]	chrLG16	609872	611086
Group_1741_2	004350	aanat1	arylalkylamine N-acetyltransferase 1 [Source:ZFIN%3BAcc:ZDB-GENE-040329-1]	chrLG16	1741956	1742906
Group_36_13	004358	ddx47	DEAD-box helicase 47	chrLG16	1750782	1759414
Group_4997_0	004399	mei1	meiotic double-stranded break formation protein 1 [Source:HGNC Symbol%3BAcc:HGNC:28613]	chrLG16	2291193	2363584
Group_5467_0	004401	polr2f	polymerase (RNA) II subunit F	chrLG16	2431621	2432979
Group_770_0	004373	gga1	golgi associated%2C gamma adaptin ear containing%2C ARF binding protein 1 [Source:HGNC Symbol%3BAcc:HGNC:17842]	chrLG16	2442227	2450758
Group_180_6	004402	csnk1e	casein kinase 1 epsilon	chrLG16	2466718	2469786
Group_2711_0	004381	rangap1a	RAN GTPase activating protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-060929-492]	chrLG16	2705677	2713623
Group_3087_0	004434	sp100.1	SP110 nuclear body protein%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-141212-239]	chrLG16	3401161	3414187
Group_383_6	025103	cacng3b	calcium channel%2C voltage-dependent%2C gamma subunit 3b [Source:ZFIN%3BAcc:ZDB-GENE-090828-1]	chrLG16	3966143	3989451
Group_6_87	025101	prkcbb	protein kinase C%2C beta b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1178]	chrLG16	4017602	4122006
Group_2633_1	004472	socs1	suppressor of cytokine signaling 1	chrLG16	4060848	4122639
Group_5768_0	025102	clec16a	C-type lectin domain family 16 member A	chrLG16	4128750	4168715
Group_2447_1	004486	ppp1r27a	protein phosphatase 1%2C regulatory subunit 27a [Source:ZFIN%3BAcc:ZDB-GENE-131121-348]	chrLG16	5286301	5287484
Group_290_8-Group_290_9	025912	zgc:175280	zgc:175280 [Source:ZFIN%3BAcc:ZDB-GENE-080219-39]	chrLG9	758925	784288
Group_180_2	000772	vrk2	vaccinia related kinase 2 [Source:HGNC Symbol%3BAcc:HGNC:12719]	chrLG9	566895	761306
Group_6467_0	025974	si:dkey-17e16.10	si:dkey-17e16.10 [Source:ZFIN%3BAcc:ZDB-GENE-091204-48]	chrLG3	2104315	2104701
Group_157_13	022937	slc4a7	solute carrier family 4%2C sodium bicarbonate cotransporter%2C member 7 [Source:ZFIN%3BAcc:ZDB-GENE-140106-104]	chrLG3	2038676	2089914
Group_8_6	009239	col4a1	collagen type IV alpha 1	chrLG22	19421947	19499164
Group_95_19	025337	agt	angiotensinogen	chrLG22	16527886	16529794
Group_1073_1	009388	bnip3	BCL2/adenovirus E1B 19kDa interacting protein 3	chrLG22	15841545	15843217
Group_8_30	000795	col17a1b	collagen%2C type XVII%2C alpha 1b [Source:ZFIN%3BAcc:ZDB-GENE-030131-7145]	chrLG22	15538521	15553300
Group_651_2	004592	hsdl1	hydroxysteroid dehydrogenase like 1 [Source:ZFIN%3BAcc:ZDB-GENE-041212-31]	chrLG15	10760092	10761706
Group_6380_0	022300	lipt1	lipoyltransferase 1	chrLG24	144938	151492
Group_1857_2	024884	dynlt3	dynein%2C light chain%2C Tctex-type 3 [Source:ZFIN%3BAcc:ZDB-GENE-040927-24]	chrLG24	450739	452066
Group_2828_0	022309	tdp2	tyrosyl-DNA phosphodiesterase 2 [Source:HGNC Symbol%3BAcc:HGNC:17768]	chrLG24	483496	485321
Group_5820_0	003332	uxs1	UDP-glucuronate decarboxylase 1	chrLG7	17589497	17646413
Group_6985_0	025035	si:dkeyp-118h3.6	si:dkeyp-118h3.6 [Source:ZFIN%3BAcc:ZDB-GENE-050809-8]	chrLG7	17491527	17493049
Group_8283_0	011943	si:ch211-67e16.11	si:ch211-67e16.11 [Source:ZFIN%3BAcc:ZDB-GENE-030131-7044]	chrLG7	357089	382065
Group_285_9	017181	ywhaqb	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein%2C theta polypeptide b [Source:ZFIN%3BAcc:ZDB-GENE-030131-7135]	chrLG19	3208014	3211509
Group_685_4	010090	hug	HuG [Source:ZFIN%3BAcc:ZDB-GENE-000210-17]	chrLG16	7871968	7886342
Group_1249_0	023695	fam57bb	family with sequence similarity 57%2C member Bb [Source:ZFIN%3BAcc:ZDB-GENE-110603-2]	chrLG10	16946876	16959645
Group_5124_0	023699	si:ch211-180a12.2	si:ch211-180a12.2 [Source:ZFIN%3BAcc:ZDB-GENE-121214-236]	chrLG10	17054252	17061514
Group_30_38	015256	arl8	ADP-ribosylation factor-like 8 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5762]	chrLG18	26140934	26145640
Group_6866_0	015253	tyms	thymidylate synthetase	chrLG18	26288310	26290023
Group_4504_0	015262	enosf1	enolase superfamily member 1	chrLG18	26290752	26295461
Group_12_26	015263	yes1	YES proto-oncogene 1%2C Src family tyrosine kinase	chrLG18	26296649	26304581
Group_1010_3	015297	scn3b	sodium channel%2C voltage-gated%2C type III%2C beta [Source:ZFIN%3BAcc:ZDB-GENE-070920-2]	chrLG18	27731644	27747803
Group_4_62	015351	rab4b	RAB4B%2C member RAS oncogene family [Source:ZFIN%3BAcc:ZDB-GENE-040822-15]	chrLG18	28897744	28939644
Group_274_9	015342	six9	SIX homeobox 9 [Source:ZFIN%3BAcc:ZDB-GENE-990621-11]	chrLG18	29291584	29294937
Group_4883_0	015370	clasrp	CLK4-associating serine/arginine rich protein%2C transcript variant X1	chrLG18	29503389	29507219
Group_221_12	015385	stx1a	syntaxin 1A (brain) [Source:ZFIN%3BAcc:ZDB-GENE-100802-1]	chrLG18	29740731	29799338
Group_4521_0	000832	loc107380031		chrLG18	29825012	29826841
Group_10_9	025620	p2ry13	purinergic receptor P2Y%2C G-protein coupled%2C 13 [Source:ZFIN%3BAcc:ZDB-GENE-110208-5]	chrLG18	30244856	30246167
Group_11_6	015405	loc107380580		chrLG18	30814554	30815462
Group_11_20	015425	si:ch211-229c8.4	si:ch211-229c8.4 [Source:ZFIN%3BAcc:ZDB-GENE-050419-129]	chrLG18	30832783	30838491
Group_11_50	015408	v2rx4	vomeronasal 2 receptor%2C x4 [Source:ZFIN%3BAcc:ZDB-GENE-050419-263]	chrLG18	30841026	30848542
Group_38_2	024436	cx39.9	connexin 39.9 [Source:ZFIN%3BAcc:ZDB-GENE-040406-2]	chrLG23	23299618	23300688
Group_2_82	025053	masp1	mannan-binding lectin serine peptidase 1 [Source:ZFIN%3BAcc:ZDB-GENE-110421-4]	chrLG18	2454495	2478254
Group_8982_0	003611	loc107379919		chrLG18	2141792	2143606
Group_293_1	000864	si:ch211-66i15.5	si:ch211-66i15.5 [Source:ZFIN%3BAcc:ZDB-GENE-090313-122]	chrLG1	3919323	3925025
Group_5024_0	003056	wdr6	WD repeat domain 6	chrLG1	3335790	3342305
Group_234_0	003057	slc26a6	solute carrier family 26 member 6	chrLG1	3308821	3335735
Group_35_12	003108	krt5	keratin 5 [Source:ZFIN%3BAcc:ZDB-GENE-991110-23]	chrLG1	1701894	1705593
Group_2882_0	022968	cd59	CD59 molecule	chrLG24	915885	948728
Group_214_10	010685	ppm1aa	protein phosphatase%2C Mg2+/Mn2+ dependent%2C 1Aa [Source:ZFIN%3BAcc:ZDB-GENE-991102-15]	chrLG19	3754711	3765513
Group_260_2	015845	sorcs2	sortilin related VPS10 domain containing receptor 2%2C transcript variant X1	chrLG12	443125	581679
Group_1464_1	016363	ppp6r3	protein phosphatase 6 regulatory subunit 3%2C transcript variant X1	chrLG7	807598	840378
Group_2747_0	016364	tmem170a	transmembrane protein 170A [Source:ZFIN%3BAcc:ZDB-GENE-040426-1622]	chrLG7	798518	807752
