OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	p.x	dN.x	dS.x	pN.x	pS.x	DoS.x	p.y	dN.y	dS.y	pN.y	pS.y	DoS.y	deltaDoSP	deltaDoSQ	dNdSP	pNpSP	deltaDoS	deltaDoSQuantile
Group_1003_1	27550	lonrf1	LON peptidase N-terminal domain and ring finger 1 [Source:ZFIN%3BAcc:ZDB-GENE-101021-4]	chr14	469940	494456	0.332591768631813	15	12	1	3	0.305555555555556	0.447031782515654	16	13	3	6	0.218390804597701	0.711104662928966	1	0.999999999999999	1	0.087164750957855	0.554173296687401
Group_1003_2	4921	lonrf1l	LON peptidase N-terminal domain and ring finger 1%2C like [Source:ZFIN%3BAcc:ZDB-GENE-081104-397]	chr8	4981620	5004905	1	14	10	4	3	0.011904761904762	0.246359591465264	17	10	3	5	0.25462962962963	0.874778233787639	1	0.95956399106433	0.808732541377157	-0.242724867724868	0.108925213366122
Group_1003_3	6210	lonrf3	LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol%3BAcc:HGNC:21152]	chr2	77286455	77304825	0.422706991966954	14	15	2	6	0.232758620689655	1	19	20	4	4	-0.0128205128205128	0.713186372141561	1	1	0.605576616335346	0.245579133510168	0.78533198322002
Group_1004_1	16794	znf281a	zinc finger protein 281a [Source:ZFIN%3BAcc:ZDB-GENE-131126-34]	chr16	1210695	1226886	0.131176054201638	12	11	2	8	0.321739130434783	1	13	15	3	4	0.0357142857142858	0.545518585410807	1	0.898991398440662	0.633250500758909	0.286024844720497	0.822942282655866
Group_1004_3	25181	znf148	zinc finger protein 148%2C transcript variant X2	chr9	12336997	12395804	0.294449598476825	17	16	3	8	0.242424242424242	0.67013029853208	20	21	2	4	0.154471544715447	0.501894420584921	1	1	1	0.087952697708795	0.555764501663533
Group_1006_0	27956	card11	caspase recruitment domain family member 11%2C transcript variant X1	chr6	56508986	56545507	1	14	22	3	4	-0.0396825396825397	0.500381514902636	16	26	5	5	-0.119047619047619	0.973085764648377	1	1	1	0.0793650793650793	0.541732966874006
Group_1006_1	2793	card9	caspase recruitment domain family%2C member 9 [Source:ZFIN%3BAcc:ZDB-GENE-060531-94]	chr15	5333808	5341132	0.344861660079051	9	10	1	5	0.307017543859649	0.180434782608696	10	9	1	5	0.359649122807018	0.991198430011614	1	1	1	-0.052631578947369	0.29741067553884
Group_1006_3	16429	card14	caspase recruitment domain family member 14	chr4	46348246	46388826	0.394701839070255	19	17	7	12	0.159356725146199	0.19856452896758	21	21	1	5	0.333333333333333	0.0585391812834898	1	0.986055953603241	0.673290910281617	-0.173976608187134	0.157529292637061
Group_1008_1	5772	eya3	EYA transcriptional coactivator and phosphatase 3 [Source:ZFIN%3BAcc:ZDB-GENE-060503-864]	chr12	16663014	16676403	1	7	13	1	1	-0.15	0.417234972257461	7	15	4	4	-0.181818181818182	0.46224496488805	1	1	1	0.031818181818182	0.451902213221467
Group_1009_0	7229	ccnt1	cyclin T1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-6397]	chr13	32719894	32727159	0.220398298897866	16	21	1	6	0.28957528957529	1	17	22	2	3	0.0358974358974359	0.708610133879105	1	1	0.735316690637341	0.253677853677854	0.795313178070302
Group_1009_1	13412	ccnt2b	cyclin T2b [Source:ZFIN%3BAcc:ZDB-GENE-030131-183]	chr11	26014693	26030022	1	12	15	1	2	0.111111111111111	1	10	17	1	3	0.12037037037037	0.920961138901285	1	0.781814003488769	1	-0.00925925925925901	0.371040069434399
Group_101_0	2684	bmp1b	bone morphogenetic protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-060818-2]	chr19	14730703	14767029	1	2	16	2	10	-0.0555555555555556	0.563218390804598	2	19	2	7	-0.126984126984127	0.8526802135795	1	1	1	0.0714285714285714	0.527267467090988
Group_101_1	647	tll1	tolloid-like 1 [Source:ZFIN%3BAcc:ZDB-GENE-041020-1]	chr4	36995474	37064738	0.421052631578948	15	22	1	0	-0.594594594594595	0.635486464754757	16	22	1	3	0.171052631578947	0.41706205555494	1	1	0.819476976777521	-0.765647226173542	0.00303775495443368
Group_101_11	22135	si:ch211-233f16.1	si:ch211-233f16.1 [Source:ZFIN%3BAcc:ZDB-GENE-120214-1]	chr2	21206214	21652608	0.807512644598138	20	82	6	30	0.0294117647058824	0.786053730333012	19	105	4	29	0.0320136852394917	0.560810528441558	1	0.50190062234255	0.846586957004174	-0.0026019205336093	0.381889194271662
Group_101_12	27232	csmd2	CUB and Sushi multiple domains 2	chr5	15856594	16237878	0.17374962067808	26	85	5	36	0.112283014722039	0.768863264074062	27	104	5	15	-0.0438931297709924	0.0142751343484281	0.770290781229864	0.71047187613914	0.368245235217097	0.156176144493031	0.663966440040503
Group_101_13	13432	csmd1	CUB and Sushi multiple domains 1%2C transcript variant X1	chr11	23547133	24266974	0.552239088589033	33	78	3	12	0.0972972972972973	0.42774894202399	32	82	7	12	-0.087719298245614	0.675981446596355	1	0.898555103779655	0.48947049240943	0.185016595542911	0.707941559380877
Group_101_14	3584	cubn	cubilin (intrinsic factor-cobalamin receptor) [Source:ZFIN%3BAcc:ZDB-GENE-060228-6]	chr10	27237286	27317492	0.712535983007796	48	133	11	38	0.0407035742473785	0.669836256576716	56	145	10	21	-0.043973679987161	0.108218357866167	1	0.857951061880441	0.477299942912243	0.0846772542345395	0.551280196730797
Group_101_16	16597	pcolce2b	procollagen C-endopeptidase enhancer 2b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1177]	chr1	57177376	57185096	1	3	11	2	5	-0.0714285714285714	0.467836257309941	4	13	1	1	-0.264705882352941	0.359281443613132	1	1	1	0.19327731092437	0.722262404166064
Group_101_3	3264	bmp1	bone morphogenetic protein 1 [Source:HGNC Symbol%3BAcc:HGNC:1067]	chr6	39380161	39392877	0.644457894392462	6	19	1	9	0.14	1	6	18	2	7	0.0277777777777778	0.907324177864417	1	1	0.92075891093655	0.112222222222222	0.595399971069
Group_101_9	24697	svep1	sushi%2C von Willebrand factor type A%2C EGF and pentraxin domain containing 1%2C transcript variant X1	chr1	31196859	31341048	0.384644086322189	53	104	13	36	0.0722734953854153	0.495641368976127	58	113	14	37	0.0646714826281389	0.996968005734321	1	0.999999999999999	0.999999999999999	0.0076020127572764	0.412700708809489
Group_1012_3	13235	prdx4	peroxiredoxin 4 [Source:ZFIN%3BAcc:ZDB-GENE-030131-1096]	chr15	12805101	12808940	1	2	6	1	4	0.05	1	2	8	1	2	-0.133333333333333	0.812772142047068	1	1	1	0.183333333333333	0.705482424417764
Group_1014_1	28249	tpd52l2a	tumor protein D52-like 2a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7047]	chr13	35032968	35035121	0.633246010954989	6	6	2	5	0.214285714285714	1	6	8	1	2	0.0952380952380952	0.615108193120385	1	1	1	0.119047619047619	0.607984955880226
Group_1017_0	4791	lsm14aa	LSM14A mRNA processing body assembly factor a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1567]	chr4	9642907	9653642	0.27046866177301	3	16	2	3	-0.242105263157895	1	4	15	1	4	0.0105263157894737	0.884593050402434	1	1	1	-0.252631578947369	0.102849703457254
Group_1017_2	5682	lsm14b	LSM family member 14B [Source:ZFIN%3BAcc:ZDB-GENE-040426-779]	chr14	34198173	34206008	1	18	24	3	4	0	1	20	28	5	6	-0.0378787878787878	0.94222325431568	1	1	1	0.0378787878787878	0.463908578041371
Group_1017_3	22048	lsm14ab	LSM14A mRNA processing body assembly factor b [Source:ZFIN%3BAcc:ZDB-GENE-040426-2462]	chr3	33511181	33518956	1	6	12	1	2	0	0.525691699604743	6	15	1	1	-0.214285714285714	0.901688353260158	1	1	1	0.214285714285714	0.750470128742948
Group_1019_4	29773	hs6st2	heparan sulfate 6-O-sulfotransferase 2 [Source:ZFIN%3BAcc:ZDB-GENE-030909-14]	chr2	55262064	55264768	1	7	13	1	1	-0.15	1	7	13	1	1	-0.15	1	1	1	1	0	0.399681759004774
Group_102_0-Group_102_1	25882	sptbn1	spectrin beta%2C non-erythrocytic 1%2C transcript variant X2	chr6	34226493	34302226	0.681322825910962	11	55	1	13	0.0952380952380952	0.208352783269903	14	61	4	6	-0.213333333333333	0.179094234492721	1	0.92882692919088	0.148653384440281	0.308571428571428	0.8427600173586
Group_102_11	14059	clmn	calmin [Source:ZFIN%3BAcc:ZDB-GENE-131127-546]	chr18	35492696	35507128	1	55	43	1	0	-0.438775510204082	1	56	43	1	1	0.0656565656565656	0.803887495239493	1	1	1	-0.504432075860648	0.0234341096484884
Group_102_14	31343	smtn	smoothelin [Source:HGNC Symbol%3BAcc:HGNC:11126]	chr19	21208998	21233480	1	19	25	3	3	-0.0681818181818182	1	21	32	3	4	-0.0323450134770889	0.978388065247342	1	0.882849575967788	1	-0.0358368047047293	0.325184435122233
Group_102_16	2747	smtnl1	smoothelin-like 1%2C transcript variant X1	chr2	60664683	60667728	0.157688338493292	6	6	1	7	0.375	0.536842105263158	11	6	1	2	0.313725490196078	0.23586392092146	1	0.682417158605945	0.999999999999999	0.061274509803922	0.507449732388254
Group_102_18	2083	smtnl2	smoothelin like 2 [Source:HGNC Symbol%3BAcc:HGNC:24764]	chr15	40756730	40772767	0.357487922705314	13	8	2	4	0.285714285714286	0.525691699604743	13	8	2	0	-0.380952380952381	0.295287442444579	1	1	0.414216178242525	0.666666666666667	0.976565890351512
Group_102_2	13293	sptbn2	spectrin%2C beta%2C non-erythrocytic 2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-787]	chr15	13992424	14035347	0.575026912799022	16	50	6	14	-0.0575757575757576	0.0893429634836078	19	53	2	21	0.176932367149758	0.346922393501988	1	0.925377793277664	0.162180196498085	-0.234508124725516	0.114422103283668
Group_102_3	16996	si:ch73-262h23.4	si:ch73-262h23.4 [Source:ZFIN%3BAcc:ZDB-GENE-081031-8]	chr7	40432110	40518374	0.601258803309174	28	87	7	16	-0.0608695652173913	0.192763332237967	29	85	9	13	-0.154704944178628	0.89949822064295	1	0.969654456095661	0.672840995940479	0.0938353789612367	0.564299146535513
Group_102_4	9257	sptb	spectrin%2C beta%2C erythrocytic [Source:ZFIN%3BAcc:ZDB-GENE-000906-1]	chr18	19390859	19433188	1	10	24	7	16	-0.010230179028133	1	13	28	4	11	0.0504065040650407	0.487254815012833	1	1	0.999999999999999	-0.0606366830931737	0.287574135686388
Group_102_6	5085	actn2b	actinin%2C alpha 2b [Source:ZFIN%3BAcc:ZDB-GENE-051127-39]	chr6	20984713	21019655	1	5	12	3	7	-0.00588235294117645	1	3	12	2	9	0.0181818181818182	0.817829020015032	1	0.837944041389639	0.902799189307831	-0.0240641711229946	0.345870099811948
Group_102_7	30044	actn4	actinin alpha 4%2C transcript variant X6	chr7	27961309	28026162	0.763120964498689	20	21	6	9	0.0878048780487805	0.605440334250508	20	26	8	15	0.0869565217391304	0.807013579069451	1	0.779576276493001	1	0.000848356309650092	0.400838998987415
Group_1021_0	16427	axin2	axin 2%2C transcript variant X3	chr4	46146399	46162526	1	6	12	1	4	0.133333333333333	1	7	13	2	3	-0.05	0.916541791351171	1	1	1	0.183333333333333	0.705482424417764
Group_1021_1	27021	axin1	axin 1 [Source:HGNC Symbol%3BAcc:HGNC:903]	NORv12scf33793	18408	32082	1	14	14	1	2	0.166666666666667	1	14	16	1	1	-0.0333333333333333	0.92953663451953	1	1	1	0.2	0.730941704035874
Group_1022_0	15237	tiam1b	T-cell lymphoma invasion and metastasis 1b [Source:ZFIN%3BAcc:ZDB-GENE-120221-1]	chr7	24530856	24572319	0.780502597128145	15	23	7	14	0.0614035087719298	1	17	29	4	7	0.00592885375494068	0.268512620471052	1	0.991424608354989	1	0.0554746550169891	0.493996817590048
Group_1022_2	26	tiam2a	T-cell lymphoma invasion and metastasis 2a [Source:ZFIN%3BAcc:ZDB-GENE-030219-98]	chr18	32015978	32058339	0.571998336148192	35	34	6	9	0.107246376811594	0.493732426055783	35	38	10	16	0.0948366701791359	0.579509695795819	1	0.870369290124525	1	0.0124097066324581	0.42181397367279
Group_1022_3	5692	tiam2	T-cell lymphoma invasion and metastasis 2 [Source:HGNC Symbol%3BAcc:HGNC:11806]	chr14	34714325	34737131	0.81206831730816	37	34	11	12	0.0428658909981628	1	43	43	10	10	0	0.797612924826657	1	0.917824463728799	1	0.0428658909981628	0.472443222913352
Group_1023_1	690	sox6	SRY-box 6 [Source:HGNC Symbol%3BAcc:HGNC:16421]	chr4	37510617	37617225	1	13	24	1	2	0.0180180180180181	1	13	23	1	3	0.111111111111111	0.974083573409854	1	0.999999999999999	1	-0.0930930930930929	0.242297121365543
Group_1023_2	16047	sox13	SRY-box 13%2C transcript variant X1	chr14	834427	910641	0.681972707510887	11	17	2	6	0.142857142857143	0.629567736185383	12	19	3	2	-0.212903225806452	0.502143767851729	1	1	0.499014700548453	0.355760368663595	0.876898596846521
Group_1023_3	80	sox5	SRY (sex determining region Y)-box 5 [Source:ZFIN%3BAcc:ZDB-GENE-000607-13]	chr2	26625645	26902817	0.510489510489511	3	7	2	1	-0.366666666666667	1	4	8	1	2	0	0.864446293404728	1	1	1	-0.366666666666667	0.0561261391581079
Group_1024_2	11664	fscn2b	fascin actin-bundling protein 2b%2C retinal [Source:ZFIN%3BAcc:ZDB-GENE-040426-1740]	chr16	14216506	14233191	1	1	4	1	8	0.0888888888888889	0.5	2	5	2	1	-0.380952380952381	0.1263691558237	1	1	0.248213078989924	0.46984126984127	0.929842326052365
Group_1027_0	13150	dhrs7cb	dehydrogenase/reductase (SDR family) member 7Cb [Source:ZFIN%3BAcc:ZDB-GENE-050522-226]	chr2	4793723	4812752	0.352380952380952	1	16	1	3	-0.191176470588235	0.313725490196078	1	14	1	2	-0.266666666666667	0.991453756638515	1	1	1	0.075490196078432	0.535223491971648
Group_1027_1	15118	dhrs7	dehydrogenase/reductase (SDR family) member 7	chr18	27797146	27800233	0.242424242424242	4	2	1	4	0.466666666666667	1	5	4	3	1	-0.194444444444444	0.329295407978612	1	1	0.329560259960621	0.661111111111111	0.974106755388399
Group_1028_0	4575	glsa	glutaminase a [Source:ZFIN%3BAcc:ZDB-GENE-050204-3]	chr14	51059942	51073504	0.450695514749744	10	19	2	9	0.163009404388715	1	10	23	3	6	-0.0303030303030303	0.769151471156669	1	0.937001413607533	0.795249753534938	0.193312434691745	0.722407059163894
Group_1028_1	889	glsb	glutaminase b [Source:ZFIN%3BAcc:ZDB-GENE-030616-550]	chr10	29014179	29043367	0.248714104486218	10	11	2	7	0.253968253968254	1	10	12	3	4	0.025974025974026	0.790362379234842	1	1	0.734033662388595	0.227994227994228	0.767539418486909
Group_1029_0	4268	igsf9ba	immunoglobulin superfamily%2C member 9Ba [Source:ZFIN%3BAcc:ZDB-GENE-060503-729]	chr7	30340708	30444916	0.651773575577802	6	19	1	7	0.115	0.285714285714286	7	20	1	0	-0.740740740740741	0.0807344809532778	1	1	0.478520976544198	0.855740740740741	0.996962245045566
Group_1029_2	11462	igsf9b	immunoglobulin superfamily%2C member 9b [Source:ZFIN%3BAcc:ZDB-GENE-060810-28]	chr19	12924103	12960936	1	37	47	15	19	-0.000700280112044815	0.566096254716998	44	48	16	23	0.0680044593088072	0.950184419779801	1	0.725623806946706	0.976656026674467	-0.068704739420852	0.275857080862144
Group_1029_3	20244	igsf9a	immunoglobulin superfamily%2C member 9a [Source:ZFIN%3BAcc:ZDB-GENE-060503-288]	chr8	47324933	47416697	0.606163242168072	51	37	9	9	0.0795454545454546	0.741740132592413	61	44	5	5	0.080952380952381	0.330930898860383	1	1	1	-0.0014069264069264	0.383335744249964
Group_103_0	8617	kcnh7	potassium channel%2C voltage gated eag related subfamily H%2C member 7 [Source:ZFIN%3BAcc:ZDB-GENE-120214-39]	chr9	58627758	58778831	1	8	23	2	9	0.0762463343108504	0.57325746799431	10	25	2	2	-0.214285714285714	0.198842813233722	1	0.999999999999999	0.567223564016504	0.290532048596564	0.825690727614639
Group_103_12-Group_103_13	1179	hcn4	hyperpolarization activated cyclic nucleotide gated potassium channel 4	chr11	1039510	1125066	0.738894175541171	28	30	4	6	0.0827586206896552	1	32	34	3	4	0.0562770562770563	0.829448778584439	1	0.999999999999999	1	0.0264815644125989	0.444669463329958
Group_103_14	14752	loc107388618		chr4	28094004	28110973	0.671061457964899	18	29	3	3	-0.117021276595745	0.699105640826568	22	33	2	6	0.15	0.800416471569758	1	1	0.687287949348002	-0.267021276595745	0.0956169535657457
Group_103_17	28746	hcn2	hyperpolarization activated cyclic nucleotide gated potassium channel 2 [Source:HGNC Symbol%3BAcc:HGNC:4846]	chr5	39483795	39522085	1	13	26	1	4	0.133333333333333	0.632727681261554	12	29	2	3	-0.107317073170732	0.88821406634577	1	0.880131273084412	1	0.240650406504065	0.781860263272096
Group_103_26	18679	kcnh6a	potassium voltage-gated channel%2C subfamily H (eag-related)%2C member 6a [Source:ZFIN%3BAcc:ZDB-GENE-040702-5]	chr3	9672302	9710134	0.691546429892712	21	26	4	3	-0.124620060790274	0.596602066080424	23	27	2	1	-0.206666666666667	0.622087007938248	1	1	1	0.082046605876393	0.546072616808911
Group_103_27	28852	kcnh7	potassium voltage-gated channel subfamily H member 7	chr9	17501114	17554572	1	10	21	3	7	0.0225806451612903	0.226492467439418	15	22	1	7	0.280405405405405	0.606012291309321	1	0.650548630151934	0.751294558654626	-0.257824760244115	0.100390568494141
Group_103_4	13569	kcnh8	potassium voltage-gated channel subfamily H member 8	chr5	8550553	8655044	1	13	18	4	7	0.0557184750733138	0.450095607960491	14	21	2	7	0.177777777777778	0.828216133978073	1	0.999999999999999	0.844482355873655	-0.122059302704464	0.210473021842905
Group_103_5	6265	kcnh4b	potassium voltage-gated channel%2C subfamily H (eag-related)%2C member 4b [Source:ZFIN%3BAcc:ZDB-GENE-121214-54]	chr16	26863808	26943730	1	18	20	4	5	0.0292397660818713	0.362197700541826	21	23	1	4	0.277272727272727	0.51050877408303	1	1	0.739442458349241	-0.248032961190856	0.106755388398669
Group_103_7	5026	kcnh3	potassium voltage-gated channel%2C subfamily H (eag-related)%2C member 3 [Source:ZFIN%3BAcc:ZDB-GENE-070912-23]	chr9	50354986	50404148	0.554986549901653	12	23	8	10	-0.101587301587302	0.777608060910187	13	26	6	15	0.0476190476190476	0.781927544327327	1	1	0.486832028781218	-0.14920634920635	0.18183133227253
Group_103_9	25992	hcn3	hyperpolarization activated cyclic nucleotide gated potassium channel 3 [Source:HGNC Symbol%3BAcc:HGNC:19183]	chr3	48458388	48475520	0.546691507844458	15	51	6	13	-0.0885167464114832	1	17	56	2	6	-0.0171232876712329	0.183581671068861	1	0.999999999999999	1	-0.0713934587402503	0.271806740922899
Group_1030_1	5991	lpcat4	lysophosphatidylcholine acyltransferase 4	chr1	12018260	12034813	0.652827047665026	59	22	23	11	0.0519244734931009	0.835876776699547	64	22	32	12	0.0169133192389006	0.848485076089327	1	0.955521674976109	0.812237376547292	0.0350111542542003	0.457399103139013
Group_1031_0	12474	fam171a2	family with sequence similarity 171 member A2	chr16	41809780	41814095	0.395806336283716	9	20	1	8	0.199233716475096	0.406577925728895	10	24	1	8	0.183006535947712	0.990855733516772	1	0.999999999999999	1	0.016227180527384	0.427455518588167
Group_1031_1	14028	fam171b	family with sequence similarity 171 member B [Source:HGNC Symbol%3BAcc:HGNC:29412]	NORv12scf33842	36933	72287	1	22	22	1	1	0	1	21	22	6	5	-0.0570824524312896	0.129512713569789	1	1	1	0.0570824524312896	0.497468537537972
Group_1031_3	12108	fam171a1	family with sequence similarity 171 member A1	chr3	52853486	52885023	0.245779543197617	23	28	5	2	-0.263305322128852	0.691680578018585	23	29	4	3	-0.129120879120879	0.956198903374914	1	1	1	-0.134184443007973	0.197309417040359
Group_1035_1	22703	nr5a5	nuclear receptor subfamily 5%2C group A%2C member 5 [Source:ZFIN%3BAcc:ZDB-GENE-030131-4652]	chr3	2538679	2555809	0.470522803114572	11	14	6	4	-0.16	0.102639296187683	13	17	3	0	-0.566666666666667	0.144566773998119	1	0.999999999999999	0.546226744797256	0.406666666666667	0.904527701432084
Group_1036_1	32214	zgc:154006	zgc:154006 [Source:ZFIN%3BAcc:ZDB-GENE-061013-134]	chr8	25724291	25737277	1	2	4	1	4	0.133333333333333	1	2	6	2	3	-0.15	0.869791636552712	1	1	1	0.283333333333333	0.820049182699262
Group_1036_2	7909	si:ch73-61d6.3	si:ch73-61d6.3 [Source:ZFIN%3BAcc:ZDB-GENE-091204-109]	chr17	22164455	22189608	1	7	13	1	3	0.1	1	7	14	2	3	-0.0666666666666667	0.961742720443734	1	1	1	0.166666666666667	0.679878489801823
Group_1036_3	23757	oclna	occludin a [Source:ZFIN%3BAcc:ZDB-GENE-040426-2685]	chr8	49942961	49954199	1	3	8	1	2	-0.0606060606060606	0.612616099071207	5	9	1	6	0.214285714285714	0.751300066947535	1	0.986217479218165	1	-0.274891774891775	0.0906986836395197
Group_1037_2	650	zmiz2	zinc finger MIZ-type containing 2%2C transcript variant X2	chr8	48852314	48899682	0.649944655281467	8	21	3	4	-0.152709359605911	1	10	23	1	3	0.053030303030303	0.695589327143081	1	0.999999999999999	1	-0.205739662636214	0.131780703023289
Group_1038_1	2630	slain1	SLAIN motif family member 1 [Source:HGNC Symbol%3BAcc:HGNC:26387]	chr1	29581111	29599536	0.658148303309594	15	14	2	4	0.183908045977012	1	17	17	3	3	0	0.934664256849243	1	0.999999999999999	1	0.183908045977012	0.706061044409084
Group_1038_2	30413	slain1a	SLAIN motif family%2C member 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7751]	chr9	16939547	16949642	1	12	10	3	2	-0.0545454545454546	0.595555555555556	13	11	1	3	0.291666666666667	0.73630296343247	1	1	0.707660466654553	-0.346212121212122	0.0610444090843339
Group_1038_3	163	zgc:66447	zgc:66447 [Source:ZFIN%3BAcc:ZDB-GENE-030131-4748]	chr2	68793110	68801346	0.629981024667932	12	18	1	4	0.2	1	15	19	2	3	0.0411764705882353	0.891342874376146	1	0.936832630758907	1	0.158823529411765	0.667582814986258
Group_1039_1	4136	fryl	FRY like transcription coactivator%2C transcript variant X1	chr14	6581790	6651396	0.454185691144282	36	96	1	9	0.172727272727273	0.720344537113048	35	101	3	7	-0.0426470588235294	0.720676043196939	1	0.883366973408257	0.576150122030579	0.215374331550802	0.75191667872125
