OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end
Group_2879_0	028540	loc107393894		chr19	18742522	18743365
Group_2879_1	028541	loc107393895		chr19	18739478	18741901
Group_198_3	006098	dnm3a	dynamin 3a [Source:ZFIN%3BAcc:ZDB-GENE-040724-76]	chr17	640396	664563
Group_4491_0	000904	mettl13	methyltransferase like 13	chr17	665357	671988
Group_1531_0	011350	jdp2b	Jun dimerization protein 2b [Source:ZFIN%3BAcc:ZDB-GENE-040718-197]	chr1	38196222	38196922
Group_6835_0	024487	ttc32	tetratricopeptide repeat domain 32	chr1	46752493	46753455
Group_767_0	024488	si:dkeyp-50f7.2	si:dkeyp-50f7.2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5968]	chr1	46753462	46758753
Group_2062_0	031054	lasp1	LIM and SH3 protein 1%2C transcript variant X1	chr3	10279416	10321736
Group_474_1	012551	vamp4	vesicle associated membrane protein 4	chr17	2606458	2614198
Group_369_4	028566	cry2	cryptochrome circadian clock 2 [Source:ZFIN%3BAcc:ZDB-GENE-010426-6]	chr4	7364546	7399639
Group_349_8	028585	map1lc3b	microtubule associated protein 1 light chain 3 beta	chr4	6904496	6915205
Group_2464_0	019681	tmx3	thioredoxin-related transmembrane protein 3 [Source:ZFIN%3BAcc:ZDB-GENE-050522-396]	chr5	16762108	16788821
Group_1638_4	032019	impa1	inositol(myo)-1(or 4)-monophosphatase 1 [Source:ZFIN%3BAcc:ZDB-GENE-040718-245]	chr5	16848534	16872505
Group_21_27	028377	ulk2	unc-51 like autophagy activating kinase 2 [Source:ZFIN%3BAcc:ZDB-GENE-090218-30]	chr7	8794625	8813027
Group_5954_0	027358	lrpap1	LDL receptor related protein associated protein 1	chr16	47724610	47735924
Group_140_9	011257	sept7b	septin 7b [Source:ZFIN%3BAcc:ZDB-GENE-030131-37]	chr3	38204064	38221909
Group_14_36	011258	loc107379177		chr3	38153851	38178508
Group_5636_0	027886	il17rd	interleukin 17 receptor D [Source:ZFIN%3BAcc:ZDB-GENE-020320-5]	chr14	35541680	35548171
Group_2265_0	017332	gas6	growth arrest specific 6	chr11	37556281	37572107
Group_22_55	015830	camk1d	calcium/calmodulin dependent protein kinase ID	chr2	34427458	34554674
Group_6373_0	013880	si:ch211-125a15.1	si:ch211-125a15.1 [Source:ZFIN%3BAcc:ZDB-GENE-041210-104]	chr9	31983905	31995742
Group_5377_0	013870	tmem19	transmembrane protein 19%2C transcript variant X1	chr9	31980214	31982653
Group_38_6	013876	cx30.3	connexin 30.3 [Source:ZFIN%3BAcc:ZDB-GENE-040406-1]	chr9	31467538	31479555
Group_15_4	000948	ank2	ankyrin 2 [Source:HGNC Symbol%3BAcc:HGNC:493]	chr10	27937974	28042864
Group_80_31	023469	gnai1	G protein subunit alpha i1 [Source:HGNC Symbol%3BAcc:HGNC:4384]	chr2	7966824	7990812
Group_606_4	023464	cd36	CD36 molecule	chr2	7945291	7966065
Group_6325_0	003596	rps20	ribosomal protein S20	chr10	27055774	27057047
Group_956_0	028141	ptp4a1	protein tyrosine phosphatase type IVA%2C member 1%2C transcript variant X2	chr11	10246877	10250075
Group_221_9	031534	zgc:165520	zgc:165520 [Source:ZFIN%3BAcc:ZDB-GENE-070620-13]	chr11	10549815	10597713
Group_426_6	000971	myl6	myosin light chain 6	chr14	15299490	15301156
Group_7437_0	031869	fam110c	family with sequence similarity 110 member C	chr1	42792989	42821700
Group_131_17	019849	slc16a2	solute carrier family 16 member 2 [Source:HGNC Symbol%3BAcc:HGNC:10923]	chr2	58139704	58188485
Group_3109_1	009910	tmem236	transmembrane protein 236	chr1	3933214	3936958
Group_7937_0	031954	cabz01080599.1	unknown	chr6	28937572	29019964
Group_2558_1	025035	paip2b	poly(A) binding protein interacting protein 2B	chr9	62986852	62987448
Group_24_30	004172	drd1a	dopamine receptor D1a [Source:ZFIN%3BAcc:ZDB-GENE-130522-1]	chr16	8815254	8816363
Group_5705_0	004162	faf2	Fas associated factor family member 2%2C transcript variant X1	chr16	8777230	8781944
Group_2807_1	014353	tmx2b	thioredoxin-related transmembrane protein 2b [Source:ZFIN%3BAcc:ZDB-GENE-040625-105]	chr10	46722146	46731249
Group_524_2	015176	slc13a4	solute carrier family 13 member 4	chr2	33380892	33421931
Group_200_6	013445	nmrk2	nicotinamide riboside kinase 2 [Source:ZFIN%3BAcc:ZDB-GENE-040912-44]	chr5	28089776	28091622
Group_4243_1	001002	gltscr2	glioma tumor suppressor candidate region gene 2%2C transcript variant X1	chr16	11785228	11816985
Group_4914_0	001013	akap17a	A-kinase anchoring protein 17A	chr9	12491554	12500700
Group_7823_0-Group_7823_1	002999	si:ch73-42p12.2	si:ch73-42p12.2 [Source:ZFIN%3BAcc:ZDB-GENE-141216-329]	chr6	18491219	18491717
Group_5977_0	032071	zgc:112255	zgc:112255 [Source:ZFIN%3BAcc:ZDB-GENE-050522-57]	chr9	487099	488888
Group_6587_0	004898	gclm	glutamate-cysteine ligase modifier subunit	chr17	10640597	10647549
Group_146_12	021521	otx2	orthodenticle homeobox 2 [Source:HGNC Symbol%3BAcc:HGNC:8522]	chr1	65857560	65858863
Group_4397_0	006139	arl6ip1	ADP ribosylation factor like GTPase 6 interacting protein 1	chr3	11433015	11440324
Group_4_4	006126	si:dkey-16l2.16	si:dkey-16l2.16 [Source:ZFIN%3BAcc:ZDB-GENE-141219-36]	chr3	11472025	11486780
Group_494_4	030166	kat8	lysine acetyltransferase 8	chr3	11518510	11531289
Group_1249_1	001048	fam57b	family with sequence similarity 57 member B [Source:HGNC Symbol%3BAcc:HGNC:25295]	chr3	12014229	12038158
Group_1080_2	031749	zgc:158263	zgc:158263 [Source:ZFIN%3BAcc:ZDB-GENE-070112-2262]	chr13	16362333	16372875
Group_1770_1	022041	slc39a1	solute carrier family 39 member 1 [Source:HGNC Symbol%3BAcc:HGNC:12876]	chr3	33811928	33813929
Group_745_4	022064	anp32e	acidic (leucine-rich) nuclear phosphoprotein 32 family%2C member E [Source:ZFIN%3BAcc:ZDB-GENE-040426-2448]	chr3	33626473	33643651
Group_1017_3	022048	lsm14ab	LSM14A mRNA processing body assembly factor b [Source:ZFIN%3BAcc:ZDB-GENE-040426-2462]	chr3	33511181	33518956
Group_1922_1	006571	eif2ak2	eukaryotic translation initiation factor 2 alpha kinase 2 [Source:HGNC Symbol%3BAcc:HGNC:9437]	chr6	1136686	1169617
Group_1830_2	006258	p3h4	prolyl 3-hydroxylase family member 4 (non-enzymatic) [Source:HGNC Symbol%3BAcc:HGNC:16946]	chr16	26678080	26682764
Group_2163_0	026271	kctd9	potassium channel tetramerization domain containing 9%2C transcript variant X1	chr19	9720874	9725034
Group_13_51	026272	klhl22	kelch like family member 22%2C transcript variant X1	chr19	9661065	9680406
Group_94_17	026288	tbx16	T-box 16 [Source:ZFIN%3BAcc:ZDB-GENE-990615-5]	chr19	9649042	9656797
Group_371_3	026293	si:dkey-222h21.12	si:dkey-222h21.12 [Source:ZFIN%3BAcc:ZDB-GENE-090312-33]	chr19	9186755	9195091
Group_1442_0	026277	lrrc75ba	leucine rich repeat containing 75Ba [Source:ZFIN%3BAcc:ZDB-GENE-081104-225]	chr19	9160959	9185821
Group_46_29	032171	crybb3	crystallin beta B3	chr19	8858789	8860034
Group_86_16	011713	rgs17	regulator of G-protein signaling 17 [Source:ZFIN%3BAcc:ZDB-GENE-040718-229]	chr6	16492297	16500217
Group_7614_0	003726	cd3eap	CD3e molecule%2C epsilon associated protein [Source:ZFIN%3BAcc:ZDB-GENE-101202-2]	chr7	39871847	39876148
Group_216_1	031682	anpep	alanyl aminopeptidase%2C membrane [Source:HGNC Symbol%3BAcc:HGNC:500]	chr4	8914664	8938989
Group_7133_0	030072	sycp3	synaptonemal complex protein 3%2C transcript variant X1	chr4	9109198	9118144
Group_7076_0	004801	commd9	COMM domain containing 9%2C transcript variant X2	chr4	9119571	9121736
Group_705_4	001078	sh3gl3b	SH3-domain GRB2-like 3b [Source:ZFIN%3BAcc:ZDB-GENE-040121-4]	chr4	9122849	9134399
Group_2137_1	004807	mdkb	midkine b [Source:ZFIN%3BAcc:ZDB-GENE-010131-6]	chr4	9377145	9379270
Group_212_12	006558	chrm3b	cholinergic receptor%2C muscarinic 3b [Source:ZFIN%3BAcc:ZDB-GENE-090410-5]	chr16	2969270	3041496
Group_3717_0	006557	rab3gap1	RAB3 GTPase activating protein catalytic subunit 1%2C transcript variant X1	chr16	3608732	3694078
Group_360_11	012522	mipa	major intrinsic protein of lens fiber a [Source:ZFIN%3BAcc:ZDB-GENE-040801-41]	chr13	26086214	26087253
Group_276_6	012505	zgc:66440	zgc:66440 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1640]	chr13	26102811	26109383
Group_977_1	001097	appb	amyloid beta (A4) precursor protein b [Source:ZFIN%3BAcc:ZDB-GENE-020220-1]	chr9	23397990	23419341
Group_2994_0	002203	u2af1	U2 small nuclear RNA auxiliary factor 1 [Source:ZFIN%3BAcc:ZDB-GENE-020419-1]	chr9	23386581	23389082
Group_58_17	002206	ube2al	ubiquitin conjugating enzyme E2 A%2C like [Source:ZFIN%3BAcc:ZDB-GENE-030131-4195]	chr9	23269802	23271424
Group_54_41	003543	gabra2	gamma-aminobutyric acid type A receptor alpha2 subunit [Source:HGNC Symbol%3BAcc:HGNC:4076]	chr2	76262202	76359666
Group_315_9	006426	cyp11a2	cytochrome P450%2C family 11%2C subfamily A%2C polypeptide 2 [Source:ZFIN%3BAcc:ZDB-GENE-130911-1]	chr4	24884665	24887060
Group_1757_1	006406	hacd3	3-hydroxyacyl-CoA dehydratase 3	chr4	24972108	24976649
Group_333_0	006431	megf11	multiple EGF like domains 11%2C transcript variant X1	chr4	25037631	25131652
Group_1620_0	006410	smad6b	SMAD family member 6b [Source:ZFIN%3BAcc:ZDB-GENE-050419-198]	chr4	25269783	25362121
Group_7_17	001121	si:ch211-186j3.6	si:ch211-186j3.6 [Source:ZFIN%3BAcc:ZDB-GENE-130530-842]	chr11	49097737	49564272
Group_4634_0	005262	trmt61a	tRNA methyltransferase 61A%2C transcript variant X2	chr18	6746273	6764584
Group_380_1	005251	ckba	creatine kinase%2C brain a [Source:ZFIN%3BAcc:ZDB-GENE-060929-902]	chr18	6741940	6744250
Group_550_3	027102	dcxr	dicarbonyl/L-xylulose reductase [Source:ZFIN%3BAcc:ZDB-GENE-030131-7002]	chr13	160381	180486
Group_38_5	004621	unknown		chr3	37014479	37015970
Group_990_2	006707	zbtb8b	zinc finger and BTB domain containing 8B	chr5	10589900	10605389
Group_8193_0	029430	si:dkey-229b18.3	si:dkey-229b18.3 [Source:ZFIN%3BAcc:ZDB-GENE-030131-6870]	chr9	22146313	22156301
Group_907_4	029435	zgc:91849	zgc:91849 [Source:ZFIN%3BAcc:ZDB-GENE-040718-438]	chr9	21644039	21653908
Group_23_21	020457	boc	BOC cell adhesion associated%2C oncogene regulated	chr10	14145683	14158094
Group_9_34	001138	myo7aa	myosin VIIAa [Source:ZFIN%3BAcc:ZDB-GENE-020709-1]	chr7	41355397	41438513
Group_156_17	016997	kcnk6	potassium channel%2C subfamily K%2C member 6 [Source:ZFIN%3BAcc:ZDB-GENE-050309-213]	chr7	40396668	40414098
Group_4344_0	021802	eef1g	eukaryotic translation elongation factor 1 gamma	chr2	59956429	59968670
Group_42_38	021804	chrnb3b	cholinergic receptor%2C nicotinic%2C beta 3b (neuronal) [Source:ZFIN%3BAcc:ZDB-GENE-030102-4]	chr2	60121189	60126277
Group_42_33	021806	chrnb2l	cholinergic receptor%2C nicotinic%2C beta 2%2C like [Source:ZFIN%3BAcc:ZDB-GENE-120809-5]	chr2	60216092	60227689
Group_2987_0	021809	zcchc7	zinc finger%2C CCHC domain containing 7 [Source:ZFIN%3BAcc:ZDB-GENE-030102-2]	chr2	60315631	60324776
Group_6_1	019760	prkca	protein kinase C%2C alpha [Source:ZFIN%3BAcc:ZDB-GENE-050208-100]	chr4	51059766	51301811
Group_6442_0	005860	gpr146	G protein-coupled receptor 146	chr3	3736820	3737818
Group_7287_0	005881	snrnp25	small nuclear ribonucleoprotein U11/U12 subunit 25	chr3	3587715	3589622
Group_197_4	005889	loc107378372		chr3	3393479	3394099
Group_197_2	005872	si:ch211-5k11.8	si:ch211-5k11.8 [Source:ZFIN%3BAcc:ZDB-GENE-131121-640]	chr3	3392032	3392636
Group_2027_0	001153	zgc:109965	zgc:109965 [Source:ZFIN%3BAcc:ZDB-GENE-050913-21]	chr14	18390310	18395797
Group_46_28	009440	crybb3	crystallin%2C beta B3 [Source:ZFIN%3BAcc:ZDB-GENE-060130-2]	chr14	18242086	18243904
Group_569_2	008510	lrit2	leucine-rich repeat%2C immunoglobulin-like and transmembrane domains 2 [Source:ZFIN%3BAcc:ZDB-GENE-050522-160]	chr6	19931639	19936221
Group_442_0	008503	ablim1a	actin binding LIM protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-080219-41]	chr6	20395782	20435418
Group_1153_2	027950	pdgfb	platelet derived growth factor subunit B [Source:HGNC Symbol%3BAcc:HGNC:8800]	chr6	56232418	56252200
Group_5_50	015266	btr30	bloodthirsty-related gene family%2C member 30 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1407]	chr17	4448232	4470675
Group_2101_1	030734	ipo13	importin 13%2C transcript variant X1	chr17	4755052	4815532
Group_1603_0	030732	tm6sf2	transmembrane 6 superfamily member 2 [Source:ZFIN%3BAcc:ZDB-GENE-060503-338]	chr17	5114563	5132026
Group_5514_1	030833	thnsl2	threonine synthase like 2%2C transcript variant X1	chr8	12720128	12738643
Group_3524_1	030838	spra	sepiapterin reductase a [Source:ZFIN%3BAcc:ZDB-GENE-050522-412]	chr8	12774367	12780447
Group_3_84	011171	oprk1	opioid receptor%2C kappa 1 [Source:ZFIN%3BAcc:ZDB-GENE-030729-1]	chr5	29466058	29474183
Group_633_2	018920	brinp3a.1	bone morphogenetic protein/retinoic acid inducible neural-specific 3a%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-080218-16]	chr17	27258051	27353909
Group_86_19	018921	rgs8	regulator of G-protein signaling 8 [Source:ZFIN%3BAcc:ZDB-GENE-040718-264]	chr17	27677560	27692713
Group_2191_0	018926	si:ch211-284e20.8	si:ch211-284e20.8 [Source:ZFIN%3BAcc:ZDB-GENE-050208-451]	chr17	27927614	27937901
Group_203_6	006452	ptger1a	prostaglandin E receptor 1a (subtype EP1) [Source:ZFIN%3BAcc:ZDB-GENE-120215-261]	chr8	57089041	57096485
Group_11_28	013315	grm8b	glutamate receptor%2C metabotropic 8b [Source:ZFIN%3BAcc:ZDB-GENE-110421-3]	chr14	4741166	4834772
Group_2123_0	013325	phf20a	PHD finger protein 20%2C a [Source:ZFIN%3BAcc:ZDB-GENE-070912-270]	chr14	3745093	3761734
Group_44_14	011281	si:ch211-251b21.1	si:ch211-251b21.1 [Source:ZFIN%3BAcc:ZDB-GENE-060809-5]	chr13	46828706	46831682
Group_8554_0	011285	loc107391385		chr13	46570316	46576276
Group_400_5	011300	slc38a5b	solute carrier family 38%2C member 5b [Source:ZFIN%3BAcc:ZDB-GENE-040718-395]	chr13	46273110	46292270
Group_100_26	011277	slc2a1a	solute carrier family 2 (facilitated glucose transporter)%2C member 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-3158]	chr13	46266538	46267445
Group_10_7	001189	p2ry13	purinergic receptor P2Y13 [Source:HGNC Symbol%3BAcc:HGNC:4537]	chr7	32891647	32892576
Group_4521_0	021940	loc107380031		chr7	33602007	33612857
Group_8750_0	011874	lrrc53	leucine rich repeat containing 53 [Source:ZFIN%3BAcc:ZDB-GENE-131121-432]	chr5	41897239	41898723
Group_3201_1	030829	tmem79b	transmembrane protein 79b [Source:ZFIN%3BAcc:ZDB-GENE-120807-1]	chr3	40348555	40354269
Group_410_4	016670	loc107379239		chr3	40292410	40313045
Group_550_1	016671	decr1	2%2C4-dienoyl-CoA reductase 1%2C mitochondrial	chr3	40286202	40288505
Group_3116_0	014721	desi1b	desumoylating isopeptidase 1b [Source:ZFIN%3BAcc:ZDB-GENE-040426-936]	chr11	7307956	7309147
Group_1417_2	023546	si:ch211-201h21.5	si:ch211-201h21.5 [Source:ZFIN%3BAcc:ZDB-GENE-030131-9599]	chr16	48494372	48496278
Group_302_2	001211	celf5a	cugbp%2C Elav-like family member 5a [Source:ZFIN%3BAcc:ZDB-GENE-050208-746]	chr17	5686275	5948366
Group_670_0	022488	tcf3b	transcription factor 3b [Source:ZFIN%3BAcc:ZDB-GENE-051113-64]	chr17	6313264	6353532
Group_27_4	032087	foxq2	forkhead box Q2 [Source:ZFIN%3BAcc:ZDB-GENE-050208-663]	chr17	6405109	6412454
Group_1561_1	007686	cttnbp2nlb	CTTNBP2 N-terminal like b [Source:ZFIN%3BAcc:ZDB-GENE-040724-65]	chr10	36625717	36639017
Group_7515_0	001221	hdac12	histone deacetylase 12 [Source:ZFIN%3BAcc:ZDB-GENE-131121-613]	chr7	23653744	23657364
Group_25_17	001223	loc107380219		chr7	24588614	24589381
Group_3112_3	031910	unknown		chr1	773424	809604
Group_1803_1	014417	pfn1	profilin 1 [Source:ZFIN%3BAcc:ZDB-GENE-031002-33]	chr1	1045438	1048493
Group_5244_0	025828	atg101	autophagy related 101%2C transcript variant X1	chr15	10330368	10334845
Group_1062_0	025830	mogat2	monoacylglycerol O-acyltransferase 2	chr15	10223629	10246098
Group_1002_2	025849	loc107386313		chr15	9767422	9770007
Group_1502_1	031023	mta2	metastasis associated 1 family member 2	chr14	55650831	55690480
Group_1757_2	019938	si:ch73-41h24.1	si:ch73-41h24.1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-3627]	chr14	55204365	55220439
Group_272_0	023851	loc107377742		chr1	48760199	48875418
Group_495_1	023856	rfx6	regulatory factor X6	chr1	48317807	48354050
Group_801_0	016242	hoxa13b	homeobox A13b [Source:ZFIN%3BAcc:ZDB-GENE-980526-365]	chr17	15709382	15710386
Group_6872_0	016249	rpf1	ribosome production factor 1 homolog	chr17	15424294	15429147
Group_42_13	029464	loc107387524		chr16	31522731	31609882
Group_644_4	013581	ago2	argonaute RISC catalytic component 2 [Source:ZFIN%3BAcc:ZDB-GENE-110606-6]	chr5	8825221	8845954
Group_185_0	012000	osbpl2b	oxysterol binding protein-like 2b [Source:ZFIN%3BAcc:ZDB-GENE-030131-6138]	chr13	9117042	9126861
Group_27_7	024872	foxj3	forkhead box J3 [Source:ZFIN%3BAcc:ZDB-GENE-101005-1]	chr13	13729264	13819042
Group_25_33	030802	cldn15la	claudin 15-like a [Source:ZFIN%3BAcc:ZDB-GENE-010328-12]	chr5	18600974	18619723
Group_12_33	001265	hck	HCK proto-oncogene%2C Src family tyrosine kinase [Source:ZFIN%3BAcc:ZDB-GENE-090313-72]	chr13	48008348	48021992
Group_619_2	007484	flna	filamin A%2C alpha (actin binding protein 280) [Source:ZFIN%3BAcc:ZDB-GENE-030131-2145]	chr13	47351194	47380905
Group_7622_0	013609	bcl2l10	BCL2-like 10 (apoptosis facilitator) [Source:ZFIN%3BAcc:ZDB-GENE-030825-2]	chr11	3093096	3102885
Group_1827_0-Group_1827_2	013612	arpp19a	cAMP-regulated phosphoprotein 19a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1281]	chr11	2924175	2946403
Group_1773_2	013621	tmem121b	transmembrane protein 121b [Source:ZFIN%3BAcc:ZDB-GENE-081031-69]	chr11	1991058	1991999
Group_445_2	002268	phactr4b	phosphatase and actin regulator 4b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1131]	chr3	21459552	21473274
Group_1495_1	029122	pstpip2	proline-serine-threonine phosphatase interacting protein 2%2C transcript variant X1	chr8	26474339	26491970
Group_8416_0	029127	loc107374743		chr8	26025518	26030781
Group_3621_0	024173	si:ch211-145b13.6	si:ch211-145b13.6 [Source:ZFIN%3BAcc:ZDB-GENE-090313-36]	chr8	1803704	1805045
Group_6340_0	004646	dr1	down-regulator of transcription 1	chr16	45586648	45591387
Group_2536_1	004649	rpl5	ribosomal protein L5	chr16	45668946	45675897
Group_359_6	004640	evi5b	ecotropic viral integration site 5b [Source:ZFIN%3BAcc:ZDB-GENE-041111-244]	chr16	45692310	45759764
Group_3_23	022888	cx3cr1	si:ch211-207g17.3 [Source:ZFIN%3BAcc:ZDB-GENE-160113-21]	chr8	45683008	45684168
Group_3_25	022889	si:cabz01093077.1	si:cabz01093077.1 [Source:ZFIN%3BAcc:ZDB-GENE-160113-45]	chr8	45676428	45679057
Group_3_24	022890	ccr8.1	chemokine (C-C motif) receptor 8.1 [Source:ZFIN%3BAcc:ZDB-GENE-070302-1]	chr8	45652548	45676421
Group_38_2	024322	cx39.9	connexin 39.9 [Source:ZFIN%3BAcc:ZDB-GENE-040406-2]	chr2	70081995	70083086
Group_38_3	031263	cx31.7	connexin 31.7 [Source:ZFIN%3BAcc:ZDB-GENE-050616-3]	chr2	70078337	70079098
Group_7831_0	001298	si:dkey-21a6.5	si:dkey-21a6.5 [Source:ZFIN%3BAcc:ZDB-GENE-131121-257]	chr18	27972846	27975671
Group_2148_1	031930	fgfrl1	fibroblast growth factor receptor-like 1 [Source:HGNC Symbol%3BAcc:HGNC:3693]	chr18	27908061	27944164
Group_285_9	015098	ywhaqb	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein%2C theta polypeptide b [Source:ZFIN%3BAcc:ZDB-GENE-030131-7135]	chr18	27370769	27376580
Group_317_7	022265	abcg1	ATP-binding cassette%2C sub-family G (WHITE)%2C member 1 [Source:ZFIN%3BAcc:ZDB-GENE-070424-84]	chr7	36438348	36459874
Group_4_32	022247	rab34a	RAB34%2C member RAS oncogene family a [Source:ZFIN%3BAcc:ZDB-GENE-041010-197]	chr7	35680779	35688987
Group_886_2	022288	p4ha3	prolyl 4-hydroxylase subunit alpha 3	chr7	35543871	35570006
Group_2513_1	022251	diabloa	diablo%2C IAP-binding mitochondrial protein a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1303]	chr7	35522448	35523642
Group_3824_0	022292	si:ch211-149e23.3	si:ch211-149e23.3 [Source:ZFIN%3BAcc:ZDB-GENE-030131-8898]	chr7	35376776	35383144
Group_2984_1	009231	tspearb	thrombospondin-type laminin G domain and EAR repeats b [Source:ZFIN%3BAcc:ZDB-GENE-030131-4270]	chr10	24895014	24915398
Group_847_4	030970	map7d1a	MAP7 domain containing 1a [Source:ZFIN%3BAcc:ZDB-GENE-060503-22]	chr3	44440873	44494537
Group_6426_0	011116	tstd2	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2%2C transcript variant X1	chr15	43925643	43929219
Group_9074_0	011129	unknown		chr15	43844063	43853762
Group_859_4	026710	zgc:77112	zgc:77112 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2219]	chr19	14001669	14002550
Group_6344_0	014474	si:ch211-261p9.4	si:ch211-261p9.4 [Source:ZFIN%3BAcc:ZDB-GENE-081104-205]	chr9	3450525	3453190
Group_4293_0	005797	lypc	ly6 domain containing%2C pigment cell [Source:ZFIN%3BAcc:ZDB-GENE-131127-361]	chr12	13393471	13393930
Group_163_2	002812	si:dkey-26g8.5	si:dkey-26g8.5 [Source:ZFIN%3BAcc:ZDB-GENE-121214-19]	chr15	6086628	6115656
Group_8448_0	002800	sdhaf1	succinate dehydrogenase complex assembly factor 1%2C transcript variant X1	chr15	5087619	5087852
Group_8208_0	002801	si:ch211-191j22.3	si:ch211-191j22.3 [Source:ZFIN%3BAcc:ZDB-GENE-030131-4242]	chr15	5083671	5086841
Group_6725_0	019976	si:dkey-237j11.3	si:dkey-237j11.3 [Source:ZFIN%3BAcc:ZDB-GENE-100922-239]	chr3	50501370	50501909
Group_539_4	001357	kcnn3	potassium intermediate/small conductance calcium-activated channel%2C subfamily N%2C member 3 [Source:ZFIN%3BAcc:ZDB-GENE-100921-56]	chr3	50829857	51013123
Group_728_1	005650	hsd17b1	hydroxysteroid (17-beta) dehydrogenase 1	chr7	3025488	3027171
Group_1726_0	015631	rnf34b	ring finger protein 34b [Source:ZFIN%3BAcc:ZDB-GENE-071004-31]	chr8	36111156	36126704
Group_154_6	015658	car15	carbonic anhydrase 15 [Source:ZFIN%3BAcc:ZDB-GENE-091204-152]	chr8	35990302	35994741
